DATETIME,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,NRLK,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,SOPB,SOPO,DOMB,DOMC,TERA
2023-04-24 16:20:00,53.969,219.263,253.932,71.283,120.413,1279.64,123.084,156.085,346.454,421.784,341.94,384.6,165.8,106.029,91.654,172.248,204.133,213.269,280.84,98.731,163.681,118.386,96.08,202.504,177.344,258.91,197.8,200.34,115.93,217.235,136.262,277.58,4.769,17.38,110.239
2023-04-24 16:25:00,53.046,218.83,255.67,68.98,120.59,1280.48,124.456,155.222,347.229,420.277,336.428,382.5,164.2,106.217,90.312,169.676,203.013,211.838,282.618,99.753,163.611,116.768,94.96,201.72,177.696,253.145,196.87,201.02,114.364,217.834,135.186,276.666,4.729,17.117,110.666
2023-04-24 16:30:00,54.332,219.61,257.885,69.557,119.16,1281.2,124.389,154.158,347.795,420.072,340.646,382.2,164.8,105.465,90.656,168.218,202.56,212.829,282.187,98.011,166.403,117.938,93.6,201.484,179.63,,196.856,200.912,114.026,218.696,134.172,277.12,4.733,17.102,109.25
2023-04-24 16:35:00,53.597,218.267,255.458,70.887,121.86,1288.32,125.445,155.76,347.768,419.577,340.976,381.0,165.4,104.415,89.344,170.704,206.133,209.272,283.198,101.944,163.084,118.136,96.107,202.81,181.236,254.02,196.042,201.752,112.9,217.927,134.138,276.992,4.876,17.546,110.037
2023-04-24 16:40:00,53.099,219.303,256.101,68.763,120.26,1276.04,124.522,153.524,350.302,417.455,344.148,383.8,165.0,104.568,90.366,167.992,202.853,209.891,281.677,98.97,164.22,117.542,95.76,201.412,180.13,254.91,199.168,200.23,112.776,219.709,134.53,276.472,4.57,17.355,109.746
2023-04-24 16:45:00,54.536,219.957,257.063,69.693,121.543,1278.44,124.401,154.472,349.793,417.692,336.904,384.2,164.6,103.822,90.6,169.463,200.96,211.825,280.084,98.112,164.349,119.292,94.933,200.452,179.346,259.063,197.68,200.556,113.282,218.138,134.88,274.95,4.672,17.466,110.554
2023-04-24 16:50:00,53.229,218.287,255.481,71.033,123.273,1273.22,122.096,156.201,343.129,416.859,338.516,381.2,165.2,105.827,91.768,167.86,203.787,210.426,282.99,98.295,164.172,118.412,93.947,201.978,181.076,258.005,196.976,199.894,114.17,215.857,134.328,274.906,4.627,17.343,110.576
2023-04-24 16:55:00,53.593,220.447,254.153,69.027,120.953,1291.26,123.72,154.029,343.34,415.258,340.816,381.2,165.4,104.891,90.908,167.559,206.72,208.995,282.377,98.189,162.983,118.446,96.72,203.05,179.798,258.657,196.91,200.268,113.844,218.511,133.71,274.582,4.793,17.262,109.475
2023-04-24 17:00:00,54.493,217.987,256.195,70.59,120.777,1284.48,123.679,152.603,346.193,414.49,340.278,386.75,164.2,103.521,91.814,167.007,205.093,210.766,283.14,97.636,162.897,117.062,94.693,201.732,179.412,259.407,197.098,200.634,113.864,218.444,133.866,276.626,4.941,17.279,110.37
2023-04-24 17:05:00,53.258,219.12,256.361,69.74,121.39,1283.36,124.379,154.626,344.762,418.379,339.666,382.8,164.0,102.807,90.4,168.507,206.453,210.444,281.825,99.38,163.573,119.582,94.773,202.354,179.4,258.653,195.49,200.654,113.758,219.456,134.036,276.232,4.881,17.556,110.099
2023-04-24 17:10:00,53.121,215.663,257.061,69.0,119.463,1284.78,123.999,152.704,344.165,418.489,338.634,385.0,166.6,103.65,91.076,167.607,203.867,210.814,281.13,99.368,162.799,118.092,94.453,201.5,180.64,259.915,197.188,201.082,114.426,216.927,134.122,277.448,4.687,17.351,109.199
2023-04-24 17:15:00,53.448,216.653,255.834,70.207,121.16,1295.66,123.545,152.51,345.259,418.499,337.394,386.2,164.2,102.396,90.706,166.449,202.32,207.938,282.453,97.146,162.628,118.2,93.813,200.312,179.284,253.76,194.842,203.376,114.244,217.43,133.752,278.474,4.777,17.588,109.45
2023-04-24 17:20:00,53.581,217.96,253.804,70.877,119.313,1283.46,122.56,154.247,342.994,416.305,337.87,384.0,165.8,104.657,89.498,167.936,204.08,208.927,278.344,99.713,163.995,118.032,94.72,201.894,180.834,260.86,197.846,199.642,114.242,216.642,134.842,274.78,4.953,17.64,110.105
2023-04-24 17:25:00,52.784,219.423,257.657,69.117,121.327,1283.44,122.87,153.348,344.851,417.201,340.706,382.0,165.0,105.376,89.498,168.556,203.893,209.219,281.616,98.557,162.325,117.544,95.04,201.016,180.998,253.945,197.64,199.45,112.592,217.064,133.166,278.122,4.742,17.302,110.283
2023-04-24 17:30:00,54.089,217.937,256.228,71.653,119.747,1269.68,124.432,153.149,345.11,415.258,340.72,385.4,165.2,105.917,91.52,168.963,203.093,208.065,280.375,99.229,164.644,118.496,95.813,200.552,182.414,258.36,197.286,201.972,115.688,217.549,135.268,277.456,4.714,17.317,109.948
2023-04-24 17:35:00,55.041,218.45,256.337,71.27,119.6,1279.56,123.089,152.868,349.067,414.884,339.594,385.2,163.4,104.422,90.908,168.353,205.12,208.106,279.355,98.752,160.921,118.804,94.613,201.012,179.568,260.843,197.466,199.024,114.092,217.33,134.194,278.174,4.814,17.18,111.901
2023-04-24 17:40:00,53.612,219.083,255.325,69.36,120.98,1282.2,123.565,152.756,345.66,414.801,338.7,385.2,164.6,101.864,90.398,168.286,204.32,209.595,281.898,99.56,161.788,119.214,95.2,202.472,182.068,255.133,197.012,200.79,113.696,220.68,134.878,279.93,4.824,17.746,110.328
2023-04-24 17:45:00,53.363,220.487,255.832,70.47,119.557,1277.64,122.369,153.426,346.509,414.946,340.304,386.6,165.0,105.279,89.828,169.186,204.747,210.549,280.683,96.739,164.28,118.658,96.72,201.096,180.032,,194.746,201.056,114.148,217.263,133.48,277.426,4.975,17.531,110.937
2023-04-24 17:50:00,52.794,218.07,256.72,69.553,119.307,1279.74,121.593,151.128,346.491,416.02,337.074,379.75,163.8,102.928,91.71,166.632,203.36,211.534,281.575,98.337,160.984,118.95,95.44,200.992,179.6,255.43,196.378,202.92,113.648,216.712,135.188,278.974,4.882,17.025,109.996
2023-04-24 17:55:00,52.657,220.64,253.594,70.423,120.66,1274.88,124.629,151.545,344.237,414.223,337.586,382.6,162.4,102.437,89.668,170.749,205.12,210.011,281.653,99.666,163.536,117.892,97.04,204.264,181.844,259.03,194.496,200.658,115.906,217.615,134.418,275.038,4.856,17.247,111.318
2023-04-24 18:00:00,52.784,216.2,254.583,69.813,119.99,1273.96,124.578,153.425,344.349,417.193,343.446,387.5,165.4,106.411,90.416,169.403,205.173,210.261,281.894,99.713,165.248,119.794,97.787,201.282,179.18,254.39,196.034,202.004,114.016,216.795,134.506,277.402,4.706,17.414,109.77
2023-04-24 18:05:00,52.225,217.04,255.524,69.483,120.58,1286.14,124.171,152.75,344.047,418.236,338.738,385.6,163.8,105.918,90.524,169.645,204.907,210.469,279.498,98.271,164.423,118.72,95.067,202.572,182.922,255.25,194.054,199.108,113.504,215.865,133.932,274.398,4.852,17.555,108.554
2023-04-24 18:10:00,53.079,216.57,253.408,70.293,119.586,1278.66,121.572,153.554,347.838,416.448,337.81,384.4,164.4,101.756,89.598,168.317,203.04,208.078,282.221,98.838,162.212,120.408,95.867,205.986,181.162,256.665,198.088,201.084,114.572,214.557,134.232,276.348,4.878,17.566,109.972
2023-04-24 18:15:00,52.221,216.313,256.07,69.877,119.386,1284.34,122.383,152.738,348.039,420.128,338.786,384.0,166.6,104.078,90.84,168.518,201.76,212.09,284.111,98.27,161.768,119.612,95.307,202.672,178.842,259.915,196.464,200.072,115.16,216.238,133.896,276.678,4.679,17.656,109.635
2023-04-24 18:20:00,52.991,220.907,254.361,69.18,118.93,1274.18,122.982,152.985,347.093,418.447,335.948,385.4,164.6,104.73,88.242,168.647,203.413,211.77,281.545,96.531,163.065,120.062,95.067,204.26,180.858,257.152,194.692,201.654,113.006,213.662,133.328,276.434,5.174,17.488,109.748
2023-04-24 18:25:00,52.028,221.07,254.986,67.897,120.413,1277.22,124.008,152.823,347.633,416.306,339.464,388.5,165.2,101.521,90.492,168.09,203.573,206.385,282.493,99.336,161.855,118.714,95.227,203.334,179.874,,195.672,201.296,113.672,216.233,133.678,276.458,4.676,17.243,109.77
2023-04-24 18:30:00,53.37,218.073,258.011,69.03,120.897,1281.95,123.487,153.234,343.262,414.912,338.884,383.0,165.6,105.181,90.922,168.476,202.747,208.203,283.042,98.605,163.933,118.182,95.12,201.342,179.74,251.3,197.166,201.672,113.628,215.21,133.144,276.32,4.686,17.069,109.927
2023-04-24 18:35:00,53.735,215.89,255.379,70.907,118.063,1272.92,121.397,153.685,345.979,417.955,340.562,385.0,165.6,101.414,90.16,168.849,203.867,209.815,283.732,100.304,161.958,118.828,95.76,203.684,179.948,,196.746,203.114,114.06,216.384,134.21,276.576,4.786,16.738,110.487
2023-04-24 18:40:00,53.051,216.803,256.349,69.267,118.073,1276.12,122.609,152.15,348.52,417.259,336.832,387.0,162.4,102.252,91.22,170.063,205.2,210.723,280.471,99.284,161.639,118.974,94.427,201.798,179.948,256.76,194.988,200.172,114.094,216.783,133.308,273.854,4.643,17.215,109.409
2023-04-24 18:45:00,53.263,218.137,255.717,68.11,119.397,1281.6,122.853,154.848,343.921,414.281,342.672,386.0,165.4,103.808,89.974,168.591,202.987,209.361,280.613,98.188,163.947,118.308,95.44,201.14,179.914,255.57,195.206,199.564,114.342,215.342,134.016,274.296,5.046,18.191,109.971
2023-04-24 18:50:00,52.989,217.167,253.736,69.797,119.92,1268.62,124.595,152.298,346.647,417.204,339.302,390.0,164.6,102.947,89.014,169.053,203.867,209.156,283.24,100.751,163.082,118.548,94.293,200.464,179.392,255.42,195.706,204.524,112.622,213.107,134.816,275.826,4.577,17.095,110.667
2023-04-24 18:55:00,53.191,221.063,255.537,68.557,120.0,1273.32,124.056,152.146,343.377,416.865,340.366,383.5,164.6,103.345,89.584,169.493,202.0,210.358,279.0,99.824,163.03,118.468,95.227,201.406,181.534,256.67,196.95,200.13,114.96,216.394,134.466,276.828,4.687,17.353,110.531
2023-04-24 19:00:00,53.16,218.316,255.838,68.547,118.213,1271.84,123.032,153.32,347.509,413.42,338.23,387.333,163.2,104.168,88.892,169.337,203.04,209.074,279.449,100.006,164.494,119.414,95.387,200.506,180.86,,197.904,199.964,114.302,213.439,132.994,276.918,4.521,17.21,107.743
2023-04-24 19:05:00,52.7,217.31,255.428,67.91,120.403,1276.64,121.694,151.606,344.091,413.563,339.448,385.0,165.0,101.689,89.934,169.076,202.32,210.233,278.981,98.942,163.299,118.718,96.053,199.762,179.762,253.375,197.374,199.718,114.062,214.064,132.84,273.224,4.753,17.473,110.261
2023-04-24 19:10:00,52.027,219.407,258.0,71.363,119.48,1279.88,122.714,151.371,342.321,415.525,337.366,388.25,163.8,104.185,88.276,169.748,204.293,208.04,281.488,100.801,164.11,119.392,95.467,199.81,181.474,,195.754,198.082,113.792,215.617,133.094,275.57,4.769,17.365,109.385
2023-04-24 19:15:00,53.332,216.843,251.187,70.6,119.47,1279.04,123.014,151.998,343.036,415.239,339.694,387.0,167.0,105.034,89.868,171.072,202.507,213.469,280.928,99.602,163.312,120.52,95.467,201.778,176.95,253.853,197.19,199.872,114.396,216.658,133.042,274.264,4.594,17.355,110.598
2023-04-24 19:20:00,53.048,217.827,256.224,69.747,120.21,1274.28,124.991,151.819,347.436,417.631,341.288,390.8,164.2,101.988,88.214,167.153,205.253,209.738,280.106,98.157,162.271,119.496,95.253,200.422,179.124,255.955,196.65,197.738,113.05,215.73,132.544,274.656,4.665,16.882,109.158
2023-04-24 19:25:00,53.2,218.623,256.2,70.097,118.287,1283.2,124.528,151.643,345.079,415.02,339.166,387.2,167.4,104.186,88.66,168.273,203.04,210.279,280.975,100.213,162.793,119.476,96.053,201.84,179.832,254.885,199.428,200.182,113.658,215.282,133.09,273.138,4.857,16.977,108.576
2023-04-24 19:30:00,53.066,215.104,255.045,66.76,119.153,1271.66,122.356,150.977,345.609,414.498,339.658,390.25,162.6,103.925,89.0,166.678,205.2,211.271,279.433,97.331,161.381,118.2,96.56,200.578,179.036,,195.328,199.292,113.4,215.45,132.328,272.36,4.79,17.255,108.622
2023-04-24 19:35:00,53.06,217.15,256.679,69.29,120.713,1280.54,122.711,153.12,345.759,412.929,335.818,388.5,163.2,103.822,90.31,168.745,204.133,209.786,282.338,97.974,162.849,118.454,97.067,202.306,177.352,259.43,196.588,197.44,114.034,214.802,132.454,274.348,4.506,17.307,109.63
2023-04-24 19:40:00,52.822,217.64,257.016,69.783,120.297,1274.6,124.571,152.216,345.921,414.693,338.682,386.75,164.2,102.864,89.826,171.347,205.467,206.842,279.862,98.628,163.216,119.604,95.413,203.336,180.332,255.96,196.252,201.368,113.624,213.698,133.57,275.52,4.647,17.308,110.282
2023-04-24 19:45:00,53.505,215.2,256.804,70.003,119.943,1277.86,124.35,152.753,343.905,417.946,339.534,388.0,165.6,102.473,88.788,166.849,205.227,206.552,279.451,99.559,163.122,119.1,95.68,200.422,180.136,253.277,196.742,199.758,114.64,215.931,132.672,273.066,4.651,17.227,110.664
2023-04-24 19:50:00,52.81,215.847,256.34,69.337,118.18,1275.76,122.698,152.241,344.559,413.342,341.78,387.5,166.2,103.128,89.058,167.73,203.893,207.922,282.045,99.755,162.889,117.932,96.88,202.186,179.476,253.86,196.084,198.522,113.168,215.468,132.0,272.914,4.652,17.801,109.048
2023-04-24 19:55:00,54.132,216.273,253.873,68.863,119.133,1280.74,124.041,152.051,343.269,418.272,340.486,389.25,163.6,103.006,88.672,169.818,207.413,207.589,279.131,98.474,163.051,119.408,95.573,201.396,179.888,256.325,195.728,201.454,112.63,214.429,133.212,272.58,4.727,17.562,110.08
2023-04-24 20:00:00,52.55,217.6,255.113,69.283,119.633,1275.7,122.806,153.781,344.075,415.153,341.212,388.667,165.6,106.107,90.02,169.225,206.693,209.333,278.603,98.061,163.87,119.07,94.827,200.982,180.302,253.28,195.704,198.806,114.4,213.181,132.956,273.744,4.823,17.179,108.711
2023-04-24 20:05:00,52.625,218.253,254.791,70.36,120.44,1269.32,125.19,154.185,349.055,418.321,337.644,389.333,164.6,103.11,88.11,167.272,204.053,210.538,281.409,99.278,163.282,119.972,95.787,201.652,178.564,255.535,198.942,203.654,112.32,216.483,131.73,275.986,4.685,17.354,110.239
2023-04-24 20:10:00,53.388,213.88,255.543,72.237,118.01,1271.94,125.479,152.242,344.697,417.57,339.838,388.5,163.4,103.112,89.866,169.455,206.613,209.542,280.57,98.434,164.294,120.236,96.133,201.726,179.67,253.79,195.562,202.882,114.404,215.256,132.528,275.016,4.677,18.129,108.735
2023-04-24 20:15:00,52.454,217.697,255.253,67.357,121.213,1281.84,123.391,152.929,342.721,417.126,340.364,390.667,164.0,103.037,88.834,169.214,204.88,212.659,282.293,100.065,162.807,117.536,95.813,201.392,177.672,255.268,195.52,202.506,113.2,214.517,132.04,273.586,4.705,17.297,109.344
2023-04-24 20:20:00,52.273,217.02,254.338,70.277,120.173,1284.44,124.359,152.998,344.044,419.314,338.666,387.667,163.0,104.366,89.384,169.814,205.813,210.955,279.874,98.619,163.743,120.322,96.347,199.504,181.02,248.89,195.94,202.022,115.406,216.775,132.606,274.14,4.757,17.227,109.476
2023-04-24 20:25:00,53.0,215.904,255.457,69.37,118.18,1282.24,122.512,152.939,346.143,419.779,339.938,388.6,166.6,104.953,88.454,170.115,204.72,210.708,280.222,98.826,162.19,119.51,96.0,201.224,177.618,255.8,196.154,198.91,114.964,216.263,132.442,275.192,4.673,17.081,108.579
2023-04-24 20:30:00,52.639,214.94,254.16,70.45,117.62,1279.6,123.876,154.415,343.994,418.747,339.482,390.667,163.6,102.366,89.652,167.656,205.707,211.082,280.845,98.461,162.793,118.644,94.373,203.706,180.866,254.335,195.618,201.152,113.416,215.221,132.704,273.484,4.89,17.605,109.815
2023-04-24 20:35:00,53.952,214.967,253.976,70.783,120.287,1280.12,122.537,153.954,343.681,415.8,339.876,386.667,165.8,105.504,90.242,166.708,204.133,210.581,278.127,98.987,163.719,120.308,94.933,202.228,181.0,,193.656,197.056,113.6,216.906,131.904,274.456,4.649,17.948,108.695
2023-04-24 20:40:00,52.081,214.34,254.437,69.347,118.317,1290.74,123.16,151.839,345.456,418.658,340.234,389.25,163.4,104.295,88.636,169.359,205.093,211.206,279.73,100.18,165.928,119.378,98.24,201.476,179.226,257.21,194.822,200.856,115.334,214.883,132.928,274.174,4.692,17.257,110.108
2023-04-24 20:45:00,52.772,215.51,256.863,69.747,119.257,1286.14,123.653,153.804,344.078,413.529,340.304,391.667,164.4,102.118,89.432,167.696,204.0,212.665,280.911,100.251,164.728,118.276,96.933,201.374,179.366,251.62,192.62,199.034,113.418,216.652,133.426,273.724,4.807,17.424,108.606
2023-04-24 20:50:00,53.376,218.513,256.139,66.933,118.863,1279.68,122.867,152.7,343.505,415.653,338.792,392.0,165.4,104.968,88.028,167.434,203.68,211.539,279.856,102.236,163.787,120.938,96.907,201.108,179.726,256.13,197.148,196.584,113.308,214.316,133.23,273.892,5.123,17.095,111.431
2023-04-24 20:55:00,52.063,217.47,255.293,68.74,118.533,1278.88,122.869,153.664,342.311,415.0,337.356,394.5,162.6,102.607,88.454,169.802,203.84,210.667,280.506,98.969,163.558,117.456,96.667,202.556,180.148,251.61,194.58,196.674,114.296,212.888,133.37,273.68,4.78,17.098,109.366
2023-04-24 21:00:00,52.896,213.37,254.338,69.677,122.056,1283.32,123.511,151.495,342.147,413.757,339.67,390.667,164.0,103.569,90.726,169.418,205.867,210.797,280.228,99.662,163.215,117.776,96.107,201.586,181.28,254.527,197.034,199.486,113.342,216.721,132.608,274.562,4.722,17.378,108.402
2023-04-24 21:05:00,52.721,215.797,256.802,68.677,121.403,1274.0,123.197,152.59,345.315,414.81,339.746,393.667,163.6,105.306,89.88,167.496,202.16,210.095,279.965,100.345,165.461,119.262,94.347,201.776,179.638,251.682,194.284,198.858,113.412,214.33,132.358,272.996,4.933,17.573,109.279
2023-04-24 21:10:00,52.601,217.173,256.249,70.743,119.013,1261.72,124.147,153.316,342.211,417.794,342.998,393.0,164.4,102.493,89.324,168.338,205.547,209.551,277.325,99.313,163.604,117.916,95.893,201.428,180.45,253.57,194.344,199.778,114.822,212.938,132.994,275.29,4.719,17.203,108.294
2023-04-24 21:15:00,53.163,217.813,256.067,67.803,119.543,1271.42,123.04,151.995,344.208,417.45,339.366,392.25,164.4,104.372,89.864,168.252,204.533,212.418,283.06,97.657,162.371,117.2,93.68,199.086,179.816,254.09,196.562,199.082,115.432,215.566,130.878,270.924,4.584,16.923,108.698
2023-04-24 21:20:00,52.908,215.633,254.027,71.453,118.907,1283.58,123.136,153.941,343.87,418.255,338.71,391.0,166.4,101.919,91.294,167.188,204.293,211.22,277.815,99.492,164.627,119.342,96.64,199.8,179.894,253.675,195.028,200.356,114.918,213.982,130.898,272.888,4.648,17.167,108.612
2023-04-24 21:25:00,52.701,216.363,253.431,71.17,120.503,1267.18,124.163,152.881,344.425,417.481,339.166,393.75,162.8,102.981,89.864,167.034,201.147,207.722,279.843,99.095,164.216,117.862,95.947,200.716,180.856,251.62,196.806,204.926,115.16,213.709,132.106,270.612,4.943,17.152,108.546
2023-04-24 21:30:00,53.474,215.937,256.635,70.06,118.54,1281.0,122.345,152.785,344.353,412.891,338.33,397.333,164.2,102.685,89.324,169.647,204.213,209.469,281.042,99.588,163.472,118.636,97.44,201.47,180.772,249.61,195.964,199.64,114.724,214.573,129.812,270.524,4.817,17.015,108.482
2023-04-24 21:35:00,53.38,216.687,255.085,68.977,121.123,1289.32,123.815,152.928,342.388,414.511,339.974,396.333,164.2,103.806,88.98,168.954,203.867,211.458,279.046,99.222,161.855,118.758,95.333,200.194,180.452,,197.216,204.004,114.53,213.781,131.808,271.762,4.907,17.563,108.617
2023-04-24 21:40:00,54.137,213.723,255.851,65.013,121.09,1287.12,122.742,152.928,343.545,413.776,341.616,392.5,164.6,102.616,89.346,169.048,204.8,210.383,282.238,98.514,164.547,119.564,94.773,200.818,177.902,250.525,196.724,200.238,114.966,212.826,131.246,271.434,4.954,16.711,108.861
2023-04-24 21:45:00,52.85,217.383,256.729,69.293,120.42,1276.66,125.025,152.565,344.604,416.818,339.616,392.0,164.6,101.842,89.998,166.156,203.707,209.805,281.993,99.944,163.245,117.048,96.267,198.788,177.732,,194.156,198.622,113.516,214.367,130.372,271.318,4.731,17.483,107.946
2023-04-24 21:50:00,52.882,217.887,257.12,69.03,120.323,1295.8,123.087,154.036,344.362,416.015,339.626,393.667,165.6,103.313,89.814,168.249,206.587,210.347,279.314,98.078,162.238,118.932,96.667,199.74,178.284,254.1,195.54,199.822,114.444,214.504,131.13,270.184,4.579,17.34,108.571
2023-04-24 21:55:00,52.793,215.81,253.168,70.703,118.687,1283.1,124.018,152.442,344.593,416.273,338.57,395.0,165.0,104.216,89.142,167.528,206.907,210.843,277.815,99.935,162.182,119.496,94.88,201.986,176.338,254.71,193.256,199.74,113.192,213.751,129.382,270.068,4.659,16.95,108.998
2023-04-24 22:00:00,54.761,214.347,257.413,70.077,120.96,1295.9,124.483,152.921,347.948,413.609,340.302,392.0,165.0,102.956,88.86,167.845,206.427,211.553,279.007,99.396,162.962,116.05,94.987,198.574,180.576,253.463,193.698,197.614,115.762,216.405,130.67,272.72,4.775,17.13,108.756
2023-04-24 22:05:00,52.858,213.997,254.944,68.43,120.006,1276.36,122.264,151.158,344.121,414.449,341.948,393.25,164.6,101.87,90.14,169.344,202.613,211.142,279.559,99.784,162.552,119.534,96.747,199.284,180.406,249.275,196.608,199.8,113.508,214.699,130.356,272.178,4.581,16.946,108.531
2023-04-24 22:10:00,53.843,217.363,256.43,68.313,119.487,1282.82,123.446,151.139,342.904,415.2,340.0,392.5,166.6,100.657,89.176,168.623,205.707,209.559,277.32,98.954,163.482,117.21,94.613,202.456,179.872,253.965,197.76,200.446,114.542,215.415,131.328,269.486,4.923,17.274,108.619
2023-04-24 22:15:00,53.102,219.167,254.988,69.427,121.147,1270.52,122.68,152.349,345.034,414.965,340.304,389.667,165.0,103.016,89.496,169.442,204.987,210.014,278.612,98.193,164.438,118.736,95.227,201.178,180.142,253.815,195.968,200.718,112.688,212.948,130.792,271.476,4.648,16.969,108.348
2023-04-24 22:20:00,53.802,215.31,254.757,68.677,119.807,1282.74,122.275,153.037,345.087,418.218,341.424,392.667,164.8,103.909,91.132,169.122,207.413,211.928,280.689,98.216,163.212,117.246,95.787,202.536,176.862,250.49,193.744,198.416,114.492,214.431,129.894,269.414,4.9,17.466,109.625
2023-04-24 22:25:00,54.185,214.527,253.217,71.5,120.774,1270.42,123.533,150.385,344.407,416.088,339.52,389.0,167.0,104.298,88.644,167.985,205.813,208.764,279.131,99.122,163.588,120.25,94.293,199.834,180.746,254.45,194.238,200.064,112.444,216.675,131.648,270.478,4.739,17.22,108.352
2023-04-24 22:30:00,53.378,217.393,256.815,70.293,118.297,1292.48,122.738,153.528,344.513,416.663,340.084,394.0,165.0,100.125,88.18,169.214,204.293,211.6,279.416,98.789,162.907,118.488,95.92,197.858,181.698,249.445,194.978,199.598,114.82,213.003,131.656,269.204,4.614,16.886,108.241
2023-04-24 22:35:00,53.906,220.317,254.225,69.653,120.46,1285.54,123.044,153.404,347.087,415.148,339.78,390.667,166.4,102.853,90.05,167.879,205.52,211.761,281.075,99.179,162.126,118.862,94.72,203.952,179.798,252.313,194.36,198.86,114.15,214.074,130.15,269.36,4.546,17.035,109.513
2023-04-24 22:40:00,53.032,215.45,258.057,70.52,120.087,1284.96,122.193,152.915,346.089,415.736,338.958,396.0,163.6,105.537,90.032,168.765,204.027,211.385,278.879,99.245,163.005,118.244,95.493,202.182,178.374,252.305,195.958,198.802,114.136,213.881,131.696,270.106,4.492,16.985,109.355
2023-04-24 22:45:00,53.34,215.52,258.199,70.51,122.837,1273.06,123.31,152.508,345.975,419.281,340.568,393.333,163.8,100.907,88.966,169.509,205.493,210.347,279.018,100.2,163.772,117.66,95.36,202.988,179.212,254.035,197.912,196.888,112.24,216.527,130.132,272.734,4.836,16.663,109.067
2023-04-24 22:50:00,52.498,216.52,256.097,69.65,121.73,1276.28,123.076,154.202,346.014,419.096,341.528,396.0,165.0,103.055,91.466,170.487,203.2,209.727,279.21,99.966,161.847,118.286,94.427,201.21,179.234,252.357,197.096,198.958,114.156,217.419,131.02,268.958,4.772,17.047,108.26
2023-04-24 22:55:00,53.328,216.68,253.231,70.693,119.303,1275.32,123.589,150.71,346.535,413.187,341.012,394.5,167.6,103.208,88.256,171.592,204.773,209.562,278.476,100.381,163.941,117.366,96.267,200.174,179.654,256.995,196.798,198.818,114.376,215.773,131.246,271.442,4.678,16.977,109.693
2023-04-24 23:00:00,52.298,214.353,256.784,68.047,119.367,1277.82,124.549,153.376,343.421,415.973,342.906,394.667,164.6,103.856,88.908,170.405,204.107,209.017,281.789,99.437,163.209,119.164,96.267,201.706,179.372,253.177,196.186,198.184,113.614,214.884,130.948,272.094,4.775,17.329,109.243
2023-04-24 23:05:00,53.883,214.78,255.031,69.61,119.25,1269.96,124.703,153.513,346.029,417.06,343.864,396.333,165.2,103.089,89.476,167.861,203.333,213.224,280.35,99.939,163.594,117.102,95.547,200.242,180.93,254.207,197.022,201.302,114.272,215.691,131.478,271.962,4.727,17.237,110.584
2023-04-24 23:10:00,52.881,217.49,255.915,69.443,120.35,1285.32,124.719,155.817,347.171,417.561,342.744,397.0,163.0,104.638,89.874,167.993,208.987,213.686,280.516,99.266,165.432,118.894,96.64,203.034,180.22,250.96,194.058,199.678,115.06,213.606,131.246,271.426,4.809,17.33,107.359
2023-04-24 23:15:00,53.968,214.2,257.32,68.783,121.227,1270.04,124.983,153.031,342.623,416.888,343.472,391.333,164.0,105.684,89.766,167.605,205.013,211.196,280.023,99.001,162.477,119.906,97.387,202.588,179.568,251.05,197.724,198.84,114.882,215.879,131.608,271.8,4.595,16.768,108.343
2023-04-24 23:20:00,53.134,215.677,254.924,70.303,121.453,1287.8,123.004,155.115,348.133,419.242,341.634,391.0,163.0,104.44,89.034,169.096,205.76,211.234,276.783,99.86,162.933,116.024,95.12,201.276,178.12,253.193,195.99,199.648,113.19,213.359,130.96,272.542,4.759,17.494,108.701
2023-04-24 23:25:00,53.663,216.8,257.511,69.063,119.293,1280.9,123.877,152.807,347.729,414.868,340.686,393.25,165.0,102.162,89.5,169.739,202.56,211.728,279.341,100.189,163.045,117.85,94.213,201.512,179.584,253.54,197.332,198.366,113.556,218.262,130.208,269.81,4.765,16.843,109.908
2023-04-24 23:30:00,53.715,215.183,255.934,70.993,119.63,1277.66,124.237,152.645,346.99,417.287,339.364,396.0,163.6,103.643,89.406,170.948,204.453,214.521,278.386,98.563,160.407,120.238,95.333,201.674,179.714,250.035,195.144,200.524,114.322,215.96,131.198,270.964,4.694,17.651,108.361
