DATETIME,DJON,ATHN,MXCO,ARNM,NANM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK3,IRKT,MCRL,MOSC,NEWK,KIEL,KIEL2,YKTK,KERG,OULU,APTY,NRLK,TXBY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,TERA
2012-03-09 06:00:00,136.718,53.823,209.1,518.83,738.484,142.877,1288.66,95.37,141.264,328.121,403.321,369.2,187.8,44.49,220.65,83.354,150.28,157.898,188.48,196.588,95.52,153.31,115.6,86.8,187.532,165.696,183.262,186.514,106.712,123.174,254.618,101.633
2012-03-09 06:05:00,133.361,53.237,209.333,512.1,727.662,142.373,1293.68,96.496,140.83,328.973,400.018,369.4,184.4,45.496,219.952,84.67,149.1,158.6,187.92,195.271,92.598,153.028,110.8,87.893,185.842,164.854,184.11,187.142,107.696,123.75,256.88,102.211
2012-03-09 06:10:00,133.6,54.583,208.867,514.939,736.324,142.01,1292.52,96.15,142.411,328.956,398.849,374.4,189.0,43.977,223.226,84.762,149.407,158.646,187.653,195.498,92.82,155.004,114.0,87.573,185.518,163.702,184.732,185.96,107.684,123.13,255.894,103.613
2012-03-09 06:15:00,135.636,54.473,211.233,516.92,743.954,143.527,1292.82,96.23,140.842,329.667,403.654,374.4,186.2,44.01,221.072,84.888,154.263,162.522,186.08,197.913,93.694,155.024,112.6,88.4,186.058,164.994,185.062,188.774,106.518,122.668,251.582,101.508
2012-03-09 06:20:00,134.689,53.837,211.6,522.195,731.138,143.937,1295.8,96.47,143.22,329.473,400.276,371.6,186.6,45.07,220.966,82.098,153.33,161.264,186.96,195.006,95.101,155.718,110.6,87.573,186.776,163.84,184.308,182.534,105.544,121.95,252.252,101.137
2012-03-09 06:25:00,133.827,53.16,211.233,517.18,729.506,143.727,1296.32,97.988,142.94,330.336,398.979,371.2,188.0,45.088,218.736,84.802,150.583,159.14,187.28,195.235,94.887,153.498,111.8,87.227,187.236,165.45,187.03,187.348,105.67,121.804,254.548,102.537
2012-03-09 06:30:00,134.46,52.573,211.467,516.357,732.84,143.51,1283.24,96.204,142.611,328.471,402.241,375.6,188.8,44.322,216.014,84.74,151.083,158.722,187.573,196.358,94.682,152.216,112.6,87.253,186.086,162.348,184.134,187.18,104.812,122.174,254.084,101.087
2012-03-09 06:35:00,135.005,53.203,211.267,514.504,731.525,143.337,1294.84,97.294,142.382,329.624,399.861,371.6,187.0,44.316,221.512,85.082,149.843,157.692,185.493,194.63,92.86,152.396,112.6,87.84,184.096,166.154,186.57,183.09,106.258,122.032,252.76,100.538
2012-03-09 06:40:00,133.337,53.693,208.933,516.343,740.644,144.583,1284.28,95.794,142.094,332.878,401.033,370.4,190.8,43.75,221.602,84.388,149.777,158.778,187.653,196.429,92.568,152.656,111.6,87.253,184.064,164.992,184.182,189.55,106.338,121.464,254.934,101.585
2012-03-09 06:45:00,135.081,54.157,209.967,514.311,731.074,144.863,1293.76,97.274,142.309,328.207,403.675,371.6,186.0,45.084,220.526,84.398,148.473,156.678,188.08,195.321,94.433,152.686,111.6,88.533,184.796,166.836,185.348,185.792,105.41,122.75,253.188,99.226
2012-03-09 06:50:00,134.988,53.903,208.733,518.703,734.86,142.877,1291.4,96.964,142.624,330.994,402.871,371.8,187.2,44.12,220.37,84.104,148.847,156.802,189.013,195.212,92.606,150.3,111.8,86.72,183.968,167.848,186.018,187.59,106.108,122.492,252.832,101.63
2012-03-09 06:55:00,134.891,53.223,211.133,516.584,731.937,145.353,1295.9,97.29,142.427,331.856,404.135,373.0,187.8,43.668,221.612,83.874,151.357,160.12,187.68,194.186,91.914,153.06,110.8,87.307,184.278,165.332,183.402,190.824,105.312,120.768,254.86,97.878
2012-03-09 07:00:00,135.761,53.733,210.0,514.344,730.566,144.033,1289.52,95.562,142.154,332.5,398.533,370.0,187.0,44.844,222.988,83.386,148.997,158.16,186.587,196.456,94.113,152.474,113.0,85.867,186.196,166.454,182.118,186.802,103.788,122.642,253.226,99.958
2012-03-09 07:05:00,133.699,53.927,208.233,514.733,737.468,141.6,1285.6,97.242,140.25,329.008,403.435,372.2,186.4,43.25,218.028,84.314,150.677,158.126,184.747,196.219,92.419,150.662,112.8,86.987,184.676,165.414,184.104,185.7,105.458,121.472,252.326,100.906
2012-03-09 07:10:00,133.962,54.363,210.833,513.012,732.522,143.627,1290.0,96.354,142.853,329.329,401.738,371.4,191.0,44.283,221.74,84.322,151.193,159.224,183.013,195.105,93.004,149.712,113.0,88.0,183.644,166.474,183.432,185.258,104.924,120.448,254.336,100.593
2012-03-09 07:15:00,136.234,53.567,207.1,513.505,734.145,141.733,1287.8,97.416,141.185,332.498,402.472,370.6,186.8,44.458,218.256,83.742,151.13,160.274,185.36,195.49,93.637,152.116,111.2,86.08,184.406,165.956,184.864,190.698,105.972,120.562,254.194,101.489
2012-03-09 07:20:00,132.993,52.95,209.867,509.25,735.743,141.96,1290.76,95.798,143.97,329.325,404.251,368.6,186.0,43.768,218.822,84.836,152.547,160.302,183.493,196.228,91.573,150.348,113.4,89.12,183.364,163.694,185.236,186.614,104.828,121.956,250.736,100.854
2012-03-09 07:25:00,133.438,52.973,209.734,516.293,737.049,142.703,1289.36,97.002,143.532,331.484,403.147,365.6,184.8,43.782,221.686,84.976,149.047,157.504,185.787,198.012,93.037,150.328,111.4,87.333,181.724,164.518,185.434,187.352,105.558,120.58,252.776,100.95
2012-03-09 07:30:00,134.706,52.77,209.133,511.113,733.599,142.974,1280.86,95.784,144.088,330.576,402.425,368.0,186.6,43.816,221.28,84.756,154.01,162.406,184.453,197.242,94.836,152.808,112.2,86.427,181.966,165.73,185.18,185.682,104.762,119.904,249.204,101.982
2012-03-09 07:35:00,135.036,54.077,208.467,512.31,734.175,143.177,1290.54,95.892,141.362,328.483,405.164,369.6,186.0,45.59,218.702,83.964,151.18,160.99,184.107,195.578,92.113,152.106,109.8,87.147,182.846,163.386,184.574,187.418,105.768,120.4,252.22,102.31
2012-03-09 07:40:00,135.732,53.267,208.6,512.273,729.443,143.883,1289.9,97.158,142.396,330.08,399.074,364.8,186.8,44.212,220.78,83.21,147.923,156.638,185.147,195.105,92.496,147.864,111.0,85.733,183.958,164.124,185.048,184.786,106.0,120.452,250.546,101.816
2012-03-09 07:45:00,133.974,53.927,210.867,514.564,727.287,143.86,1289.86,94.38,142.069,330.052,402.3,369.2,182.2,44.668,218.156,83.18,149.61,156.976,184.587,193.707,91.98,149.926,113.2,86.267,182.5,162.764,182.796,185.17,104.446,121.89,252.204,101.476
2012-03-09 07:50:00,134.843,53.84,209.9,512.233,732.336,140.81,1280.66,96.44,141.624,328.22,398.838,370.0,185.8,43.63,217.802,85.25,149.853,158.874,184.213,194.939,92.74,149.978,112.6,85.76,181.896,164.404,183.274,186.224,105.132,122.052,251.212,100.62
2012-03-09 07:55:00,135.956,54.77,211.633,518.778,728.845,142.433,1286.1,94.776,143.085,329.6,402.394,366.2,184.6,43.902,218.842,84.266,151.653,160.484,185.254,195.42,92.965,152.042,111.6,86.72,183.05,165.052,185.522,184.348,105.74,120.984,251.268,100.592
2012-03-09 08:00:00,135.435,52.533,209.533,510.356,727.887,143.003,1286.94,95.954,141.686,332.861,399.253,372.8,185.6,44.334,218.048,83.986,149.513,157.864,184.8,195.026,92.297,150.382,111.8,86.747,180.964,163.076,182.708,186.722,105.66,121.692,251.38,101.272
2012-03-09 08:05:00,133.972,54.447,209.833,511.093,727.375,144.613,1285.6,96.706,141.832,331.047,403.111,366.0,186.2,44.204,218.652,84.586,150.52,159.158,184.507,194.741,91.62,150.934,113.4,87.707,180.782,164.66,183.272,183.122,106.406,121.344,252.476,100.532
2012-03-09 08:10:00,134.848,54.843,210.267,506.168,722.272,141.857,1285.3,96.71,142.504,329.694,400.345,368.8,186.6,43.52,219.216,82.108,148.113,156.524,184.027,194.77,93.001,149.914,111.8,86.267,182.448,164.234,184.542,184.008,105.018,121.09,251.576,100.269
2012-03-09 08:15:00,131.191,53.713,212.133,511.866,734.688,144.583,1288.84,95.796,142.27,330.202,403.409,364.8,185.0,43.952,218.326,84.92,147.68,155.724,183.387,196.425,91.949,149.04,113.2,88.0,183.108,163.872,184.034,185.918,105.432,121.392,251.322,100.867
2012-03-09 08:20:00,132.966,54.39,208.1,511.761,729.523,143.143,1281.96,94.71,142.838,331.236,400.536,365.6,186.2,43.34,216.826,83.344,149.133,157.28,184.747,194.454,92.961,151.02,112.6,85.2,184.082,164.026,185.526,189.64,105.896,120.266,252.07,102.327
2012-03-09 08:25:00,132.419,53.417,210.533,511.942,731.031,145.49,1275.72,95.948,143.032,328.956,399.554,366.8,188.8,44.593,214.604,82.802,148.46,155.94,185.653,194.621,93.014,151.058,111.8,86.613,182.92,164.778,180.15,185.2,106.166,121.134,254.094,99.683
2012-03-09 08:30:00,134.701,53.247,210.633,513.471,728.852,140.013,1281.82,95.956,140.822,330.661,400.122,365.8,185.0,43.262,215.44,83.732,150.797,158.002,188.08,194.997,91.897,150.702,114.8,85.067,180.226,166.258,185.098,182.914,107.022,121.212,251.058,101.561
2012-03-09 08:35:00,134.219,53.713,212.866,510.977,732.558,142.02,1286.82,95.366,142.386,328.466,397.128,364.8,182.6,43.346,215.678,84.14,151.113,159.13,188.72,191.094,92.669,150.89,112.0,86.027,181.36,166.736,184.206,186.58,105.568,122.008,250.542,98.519
2012-03-09 08:40:00,133.957,54.857,212.4,512.698,728.487,143.423,1292.64,95.604,140.896,327.653,402.593,367.2,184.0,44.104,219.608,84.036,149.03,158.444,185.093,194.112,93.645,151.572,111.2,87.493,182.28,165.608,181.952,187.858,105.34,122.088,251.682,99.409
2012-03-09 08:45:00,133.892,53.98,210.867,512.713,736.441,144.013,1278.94,95.522,141.878,327.09,398.778,367.6,186.2,44.672,218.778,84.152,149.05,158.52,185.147,192.59,93.939,149.65,110.6,86.4,180.986,164.784,183.988,188.684,106.506,121.116,251.27,99.362
2012-03-09 08:50:00,134.463,54.47,211.967,513.156,734.55,144.12,1278.42,96.046,142.108,324.899,400.646,365.4,183.8,43.368,217.466,83.95,148.893,156.67,183.973,194.027,91.988,150.614,112.8,86.0,182.66,164.806,182.854,187.426,106.554,120.42,252.338,100.6
2012-03-09 08:55:00,134.319,53.873,211.5,512.425,732.234,144.903,1282.44,94.93,140.517,330.304,396.922,369.8,186.4,43.46,219.682,84.748,149.233,158.36,185.413,196.637,91.603,151.018,113.2,87.2,181.55,164.112,181.678,184.544,105.99,120.728,249.716,100.31
2012-03-09 09:00:00,132.941,54.843,212.7,512.394,728.04,143.477,1288.96,96.074,139.153,332.455,398.897,366.4,187.6,44.28,219.814,83.798,148.617,157.462,185.813,195.094,94.879,151.298,110.6,87.653,180.016,165.488,184.416,189.242,106.75,120.634,249.914,100.724
2012-03-09 09:05:00,132.858,54.327,209.334,512.186,727.82,144.92,1287.98,96.578,142.834,329.885,399.363,366.4,187.2,43.892,218.73,84.192,147.727,156.344,185.04,195.776,91.88,151.536,113.4,85.92,183.202,163.8,182.384,186.576,106.196,120.79,250.72,101.313
2012-03-09 09:10:00,132.828,52.177,210.0,511.974,732.25,142.417,1287.42,95.018,141.243,327.99,401.528,367.2,184.8,43.51,220.008,84.488,148.897,157.768,188.614,193.915,93.109,152.63,110.6,88.56,182.458,162.962,182.132,186.888,107.008,120.492,249.186,99.92
2012-03-09 09:15:00,134.299,53.677,210.667,514.739,731.819,141.133,1282.68,96.28,141.992,325.657,396.935,366.6,184.6,44.642,219.28,82.51,152.23,160.544,185.12,192.745,92.28,153.472,111.6,88.107,184.306,162.816,182.942,186.636,106.154,120.572,249.752,99.88
2012-03-09 09:20:00,132.282,53.52,210.4,512.302,732.135,142.38,1277.98,94.812,141.831,329.797,397.5,368.6,185.8,43.794,218.9,83.674,149.727,159.022,185.227,192.887,93.587,153.9,115.8,87.467,181.752,165.112,183.384,188.64,106.768,120.632,252.162,100.354
2012-03-09 09:25:00,136.356,52.84,210.033,515.094,738.821,140.82,1287.28,97.126,141.136,327.818,401.618,366.6,188.0,44.182,218.928,83.528,151.18,159.246,185.307,193.259,93.953,152.572,113.0,86.107,183.814,165.478,184.214,184.364,105.61,121.128,249.236,100.68
2012-03-09 09:30:00,133.008,53.667,210.134,511.617,732.643,144.66,1280.36,94.698,141.746,327.02,399.002,370.0,186.2,44.022,218.668,83.676,150.603,158.39,184.187,194.421,93.936,151.792,111.4,86.347,183.054,164.662,183.688,188.63,104.836,121.002,250.382,101.592
2012-03-09 09:35:00,137.023,52.517,211.067,512.92,735.954,140.633,1273.86,95.134,141.866,332.923,396.479,371.2,186.2,43.536,215.01,84.022,149.483,157.466,184.133,191.187,92.652,153.92,113.6,87.28,182.636,165.284,185.212,189.274,105.272,121.918,250.83,100.568
2012-03-09 09:40:00,132.798,52.497,210.433,509.84,728.378,143.657,1278.32,95.68,141.641,329.581,396.912,367.8,186.8,43.895,217.134,85.156,149.737,159.15,185.813,194.01,92.069,153.546,109.6,86.72,183.41,165.712,184.542,185.66,105.722,121.798,252.084,101.263
2012-03-09 09:45:00,131.589,53.3,212.167,512.486,729.791,142.917,1270.1,94.298,141.168,330.095,398.735,368.6,186.6,44.033,217.542,85.082,148.396,155.796,186.053,194.477,93.753,151.75,110.6,86.907,182.448,166.51,183.74,183.344,105.494,121.358,251.188,100.905
2012-03-09 09:50:00,133.913,54.313,211.467,512.274,737.262,145.113,1276.28,95.358,141.978,328.176,402.447,368.6,187.4,43.707,219.292,85.352,149.523,158.524,186.64,190.501,92.376,150.566,111.4,86.96,184.352,164.304,182.742,185.966,105.374,122.972,254.246,102.383
2012-03-09 09:55:00,133.889,54.73,210.433,512.671,731.97,143.137,1273.04,96.214,141.028,328.03,400.086,366.6,186.8,43.653,216.88,83.016,149.283,158.046,187.52,192.207,94.29,151.466,111.8,88.0,181.82,163.816,184.884,188.568,106.704,121.03,252.352,100.973
2012-03-09 10:00:00,135.317,52.547,210.2,508.386,731.179,143.177,1281.06,93.306,143.512,333.702,400.97,369.0,182.6,43.92,221.22,83.348,150.383,158.182,189.333,195.335,94.185,153.284,112.6,87.013,183.54,166.078,182.782,188.574,108.164,122.702,254.142,101.432
2012-03-09 10:05:00,133.747,53.93,209.933,511.205,724.578,142.123,1281.9,95.806,141.207,334.511,401.537,367.8,185.6,43.798,219.484,84.614,146.687,156.578,186.4,193.84,92.287,152.654,113.4,88.88,184.226,166.684,185.162,185.796,106.642,122.2,251.874,101.257
2012-03-09 10:10:00,134.094,53.94,208.9,517.543,734.263,143.71,1280.16,95.314,141.665,329.38,398.472,369.0,187.2,44.3,217.236,83.954,149.287,158.296,185.307,193.399,91.617,152.12,113.2,86.827,184.444,167.684,185.212,188.29,105.546,121.602,252.778,99.66
2012-03-09 10:15:00,133.89,53.26,209.367,511.829,736.087,144.783,1273.46,95.584,141.744,331.004,398.855,368.6,186.6,45.045,217.97,83.724,149.75,160.544,187.813,194.513,93.128,152.384,114.4,87.68,183.996,165.43,185.788,189.542,105.67,122.24,250.434,100.508
2012-03-09 10:20:00,133.976,54.923,207.3,514.535,724.151,142.63,1276.56,94.566,141.993,327.056,397.15,369.2,187.0,44.01,215.076,83.984,149.66,160.254,186.933,193.892,95.186,151.886,109.4,87.44,184.566,164.978,188.064,185.158,105.752,120.63,249.228,100.797
2012-03-09 10:25:00,135.996,52.957,210.7,511.876,724.141,144.577,1275.12,95.832,141.54,326.956,399.361,372.4,182.6,44.125,218.57,84.506,148.94,157.278,187.387,192.701,94.551,151.094,111.4,87.68,184.888,164.33,187.428,187.27,106.362,121.206,251.264,99.822
2012-03-09 10:30:00,134.125,53.357,208.033,509.464,734.461,145.27,1276.54,97.146,142.467,329.822,397.49,367.2,186.2,43.272,219.36,85.596,151.33,159.722,188.027,194.074,93.844,151.396,112.2,87.733,184.368,165.792,186.264,188.604,106.632,122.018,250.952,101.049
2012-03-09 10:35:00,133.932,51.36,210.867,513.661,730.587,143.6,1276.66,95.2,141.719,328.515,401.713,370.8,187.8,43.73,218.836,84.764,151.303,161.456,185.76,192.724,92.399,151.882,111.8,87.067,184.704,166.13,185.966,185.862,105.962,121.164,252.438,101.466
2012-03-09 10:40:00,131.834,52.237,208.4,511.893,725.412,143.353,1275.04,94.854,141.359,331.05,397.796,369.2,187.4,43.818,217.376,84.184,148.137,155.972,186.907,194.623,92.93,152.212,113.0,87.68,184.692,165.57,185.604,187.536,106.586,121.734,251.864,102.212
2012-03-09 10:45:00,131.463,53.15,210.4,510.185,727.372,142.283,1272.62,96.056,142.457,327.202,395.55,372.2,185.0,43.508,221.166,84.346,150.12,160.15,187.04,194.91,92.714,154.42,112.6,87.893,183.12,166.242,183.586,186.304,106.02,122.09,251.316,101.097
2012-03-09 10:50:00,133.607,53.187,210.333,513.531,721.858,141.88,1275.42,96.216,141.302,329.499,402.362,367.8,186.2,42.575,218.192,84.068,147.627,156.506,186.133,194.079,93.831,152.406,112.0,86.747,185.272,168.016,183.958,185.564,105.508,120.878,249.842,99.617
2012-03-09 10:55:00,135.245,51.727,213.833,512.858,732.659,141.013,1272.04,95.49,140.924,329.384,399.537,370.6,188.6,43.772,219.04,84.746,150.15,159.198,188.293,192.867,93.302,152.852,110.2,88.293,186.484,166.364,184.416,187.038,105.536,120.808,253.608,102.025
2012-03-09 11:00:00,133.491,53.323,211.067,513.122,728.973,143.257,1276.76,97.548,141.481,329.727,398.501,371.6,187.8,43.634,220.294,85.04,148.66,158.592,187.76,193.466,91.85,154.656,111.8,87.493,185.056,166.39,184.274,184.354,107.436,121.278,251.974,100.123
2012-03-09 11:05:00,135.09,54.7,209.833,513.903,724.905,142.65,1267.86,96.532,140.691,326.658,397.771,372.0,185.2,43.326,217.042,84.67,148.38,156.734,186.08,194.327,93.308,152.482,113.2,87.867,185.986,166.158,185.11,188.092,105.538,122.296,254.216,102.26
2012-03-09 11:10:00,133.454,53.513,208.667,509.77,724.517,142.307,1285.48,95.404,142.195,329.464,401.355,372.2,189.0,44.443,217.836,86.308,148.433,157.222,186.107,195.059,92.948,151.246,112.4,88.427,182.402,166.016,183.786,185.632,106.882,122.45,253.794,101.434
2012-03-09 11:15:00,134.852,53.783,212.633,510.183,730.006,145.187,1276.98,96.184,139.908,329.616,402.128,373.0,185.8,43.82,218.242,84.6,153.387,159.32,184.72,194.745,92.188,150.928,111.0,87.253,184.576,167.458,182.126,184.55,107.174,121.742,251.69,100.762
2012-03-09 11:20:00,132.447,53.927,212.133,511.962,737.483,142.733,1277.12,95.436,142.623,330.742,402.133,371.8,188.4,44.016,218.466,84.39,150.427,157.042,185.147,194.943,93.29,150.258,112.8,87.947,182.894,167.528,184.91,183.746,107.172,121.71,254.096,101.191
2012-03-09 11:25:00,134.907,52.573,210.667,512.562,725.728,141.844,1284.82,94.198,142.524,324.593,398.329,372.8,188.6,44.11,219.808,84.332,153.04,159.75,183.013,194.656,94.147,152.258,109.8,87.12,184.262,165.308,184.898,185.074,104.93,121.284,252.8,101.628
2012-03-09 11:30:00,133.951,53.78,212.333,512.298,726.444,142.81,1275.26,96.72,144.291,327.68,398.216,369.8,188.0,44.272,218.844,85.092,149.337,158.658,185.786,195.964,93.574,151.314,111.2,86.587,183.506,167.424,186.408,188.978,106.19,122.174,254.814,102.326
2012-03-09 11:35:00,132.964,53.903,211.333,516.027,732.546,144.997,1278.82,96.188,142.125,332.938,403.867,370.0,191.2,43.198,217.254,85.282,149.197,159.718,184.853,195.217,92.783,151.316,113.0,88.48,183.752,167.114,185.874,188.344,105.376,121.92,253.662,102.64
2012-03-09 11:40:00,135.659,53.923,209.5,517.694,736.432,143.487,1280.8,95.548,143.36,330.71,400.522,372.2,186.4,42.87,217.254,85.002,151.543,161.614,185.013,195.336,92.415,151.58,110.6,86.4,184.906,165.912,183.716,188.566,106.84,121.91,255.536,101.288
2012-03-09 11:45:00,134.245,52.943,211.633,515.289,732.197,142.58,1279.28,95.952,141.888,327.856,401.551,370.4,186.0,43.234,220.31,84.432,148.253,158.318,188.16,196.738,93.73,149.87,112.0,87.6,183.356,166.566,184.766,184.254,106.336,122.004,252.938,102.538
2012-03-09 11:50:00,134.333,53.667,211.367,515.293,738.626,143.947,1281.18,98.182,142.471,328.583,404.792,369.2,185.8,44.496,217.776,83.894,150.477,160.316,187.227,194.997,91.408,151.164,112.4,87.547,184.744,167.926,186.004,190.28,106.488,121.728,253.852,102.344
2012-03-09 11:55:00,135.375,53.08,208.767,514.975,739.392,143.24,1281.36,95.908,143.485,332.74,406.997,371.8,186.2,43.696,218.642,84.084,148.447,158.302,185.68,194.814,91.818,152.054,111.0,86.32,184.278,167.492,187.116,185.07,106.756,121.704,252.102,101.835
2012-03-09 12:00:00,134.622,54.703,209.567,515.925,730.124,140.72,1283.08,97.312,144.452,328.924,400.779,371.4,187.6,42.794,221.186,86.436,148.873,156.566,186.533,194.341,91.882,151.904,108.4,88.027,184.802,165.118,184.036,187.394,106.842,123.244,254.814,101.474
2012-03-09 12:05:00,134.317,53.123,210.8,515.802,739.623,141.713,1276.44,96.74,142.919,332.878,402.191,372.6,188.4,43.888,220.044,84.476,148.91,158.138,186.48,194.918,91.983,150.88,111.2,87.44,183.064,167.242,186.876,188.668,108.132,121.932,253.836,103.102
2012-03-09 12:10:00,135.456,53.813,212.0,513.252,748.428,142.903,1285.74,97.356,143.613,331.789,407.401,372.8,187.4,43.94,218.484,85.304,147.53,157.75,187.893,193.827,92.203,150.692,112.2,88.107,182.932,167.252,185.878,188.856,106.718,122.602,254.502,100.679
2012-03-09 12:15:00,134.276,54.187,211.533,515.184,736.688,142.483,1283.9,95.654,142.697,328.99,401.891,376.0,188.2,43.33,214.988,85.632,151.436,159.936,185.28,196.234,92.34,150.018,113.2,87.147,183.326,166.566,186.672,185.636,106.504,122.262,252.676,100.499
2012-03-09 12:20:00,135.669,54.42,210.167,515.314,731.421,143.663,1280.08,96.68,143.644,329.117,402.535,371.6,186.6,43.934,219.95,85.94,149.1,158.99,187.573,194.589,91.26,150.836,111.8,87.333,183.264,165.696,186.268,189.136,107.278,122.83,256.064,103.467
2012-03-09 12:25:00,134.252,54.717,210.3,514.62,732.845,143.417,1285.52,96.048,141.878,327.939,402.3,369.0,188.8,44.568,218.292,84.346,148.763,158.688,185.547,195.115,93.106,150.098,110.4,86.427,182.63,165.658,185.364,188.978,106.132,123.114,253.454,100.853
2012-03-09 12:30:00,135.181,54.607,210.333,513.112,735.98,142.103,1275.88,96.932,143.869,333.616,403.604,368.4,184.8,44.683,220.414,86.304,148.647,157.244,187.28,195.878,93.784,150.558,111.8,87.627,182.806,168.334,187.564,189.032,107.07,123.204,257.99,100.555
2012-03-09 12:35:00,136.216,53.84,209.133,512.644,738.835,143.137,1279.36,96.672,143.94,331.952,408.523,371.0,187.6,43.973,219.09,87.058,149.917,160.498,186.774,192.678,91.539,151.116,113.4,87.947,183.53,163.792,184.378,185.698,106.1,122.528,256.024,99.662
2012-03-09 12:40:00,133.789,53.547,211.667,513.753,734.458,143.517,1275.2,96.6,142.267,333.628,402.208,370.4,188.0,43.978,219.944,86.79,147.16,156.764,185.653,194.205,92.843,152.2,112.6,88.453,183.754,166.804,188.122,188.114,108.902,122.072,255.134,101.977
2012-03-09 12:45:00,133.753,53.98,212.4,515.006,739.996,144.14,1281.68,96.836,142.688,330.042,404.102,370.8,187.2,44.606,221.922,85.314,147.467,157.86,186.107,191.687,92.709,151.91,110.6,87.44,184.436,165.664,185.314,189.57,108.334,122.804,253.326,101.246
2012-03-09 12:50:00,134.149,53.617,211.9,513.821,739.323,142.197,1282.1,97.184,141.608,334.397,404.69,368.2,189.2,43.852,218.792,84.486,148.39,158.456,186.133,195.417,91.704,150.992,112.6,87.413,185.26,165.852,185.36,188.598,106.67,121.834,258.522,101.298
2012-03-09 12:55:00,136.858,53.957,211.767,511.302,733.45,142.35,1289.76,97.552,142.988,334.12,399.274,370.8,188.2,43.766,217.732,84.39,147.84,156.354,187.307,192.872,92.764,152.006,112.4,88.933,182.24,167.292,184.672,184.966,107.206,123.246,252.494,102.056
2012-03-09 13:00:00,134.879,53.667,211.7,517.569,733.229,141.127,1274.54,95.512,145.075,335.11,406.534,374.4,186.6,45.295,220.28,85.472,149.393,159.204,186.293,195.693,91.456,149.926,112.2,87.68,183.984,168.332,185.43,187.302,105.794,123.402,252.786,101.265
2012-03-09 13:05:00,134.815,52.023,212.767,513.322,740.151,143.92,1273.96,97.248,144.264,332.419,404.514,373.0,182.6,43.23,219.96,85.42,147.193,157.274,186.48,192.495,91.553,151.006,110.4,88.16,182.016,166.092,185.774,192.474,106.968,124.504,251.314,101.225
2012-03-09 13:10:00,135.165,53.81,211.733,515.342,739.668,143.86,1277.04,96.086,142.949,332.183,401.107,371.8,188.8,43.756,219.232,86.052,147.393,155.748,184.427,195.373,93.015,152.218,110.2,88.027,184.124,166.376,185.254,188.86,107.378,121.748,255.544,100.893
2012-03-09 13:15:00,135.077,53.897,210.133,517.468,735.976,143.627,1274.5,98.336,141.502,337.094,405.101,373.0,189.0,43.88,218.958,85.22,149.07,159.158,183.813,194.02,92.803,151.808,110.4,87.627,184.266,168.4,188.084,187.678,107.478,122.932,256.738,100.853
2012-03-09 13:20:00,133.258,53.457,214.4,513.957,734.022,143.06,1288.02,95.884,142.453,332.586,405.415,372.8,186.8,44.196,220.55,84.22,152.08,162.782,185.92,193.638,91.723,151.822,111.6,86.453,185.24,167.984,184.866,188.246,106.366,123.918,256.228,101.416
2012-03-09 13:25:00,134.788,55.02,211.333,510.575,739.81,144.517,1281.06,95.846,145.223,328.179,407.127,370.4,187.6,43.617,223.098,86.358,148.687,157.702,189.573,195.002,92.76,149.896,108.4,87.573,183.63,169.508,185.614,188.212,108.44,122.13,252.752,99.898
2012-03-09 13:30:00,133.349,52.437,210.833,514.837,733.7,142.227,1288.96,97.686,144.717,331.484,403.93,369.2,186.6,43.122,218.628,84.06,149.457,159.236,188.827,193.834,92.719,151.622,113.2,85.653,184.218,167.624,184.02,190.296,105.854,122.942,251.92,101.673
2012-03-09 13:35:00,134.597,53.977,211.666,514.758,733.942,143.423,1285.78,95.65,143.263,332.687,405.685,371.0,185.6,44.69,220.74,84.552,148.577,157.962,187.787,193.819,92.77,150.096,109.8,87.573,185.73,164.852,182.978,187.824,107.516,122.736,254.108,100.594
2012-03-09 13:40:00,136.502,53.587,213.1,511.182,733.972,142.967,1276.16,96.266,143.452,334.634,405.091,373.4,188.6,44.675,219.354,84.826,150.513,160.652,187.307,196.738,93.249,151.092,111.4,88.773,186.83,164.726,185.338,187.996,106.518,121.632,254.364,100.363
2012-03-09 13:45:00,137.22,54.237,211.533,513.905,734.916,143.227,1286.02,97.536,144.476,334.706,404.688,371.4,188.2,45.146,217.372,84.316,149.867,159.516,186.96,195.596,93.618,150.798,112.6,89.307,183.434,164.72,182.39,187.142,106.608,121.874,254.056,101.299
2012-03-09 13:50:00,136.042,52.717,210.4,513.122,734.816,144.557,1282.64,96.376,143.354,333.102,403.107,371.0,186.6,43.852,219.57,84.342,148.113,157.676,187.386,195.009,92.464,152.282,113.6,88.373,186.424,166.66,183.902,188.632,106.994,123.198,253.516,101.518
2012-03-09 13:55:00,135.028,54.11,214.433,509.019,730.563,143.167,1268.32,96.006,143.551,331.989,409.622,371.0,189.4,44.198,222.166,84.806,149.24,159.586,187.493,196.348,91.596,149.33,111.8,87.733,185.462,167.19,185.138,186.768,106.124,122.726,252.35,102.183
2012-03-09 14:00:00,135.355,53.917,212.6,516.487,731.488,144.43,1282.56,97.142,144.684,336.095,404.092,368.4,188.0,44.144,218.772,88.322,151.51,160.014,186.56,196.493,92.731,152.052,112.4,88.213,185.264,165.914,186.788,189.068,106.906,122.578,250.7,101.854
