event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2005-09-10,0.0,Unknown,0.0,exponential,none,manhattan,0.36243580765639605,38.81272103171401,2.7495172901761027,1.338545754192165,0.5222367173300357,0.549361507450512,-0.44,0.2414726685954342,0.26694874778918926,0.19509803921568625,0.14117508116497596
2005-09-10,0.0,Unknown,0.0,exponential,none,minkowski,0.3698937908496733,39.47421720779733,2.73495578331575,1.3648338481509201,0.4240031290308315,0.5532378555936772,-0.5838383838383838,0.24117733077210168,0.2740930074651531,0.18823529411764706,0.14194784574886732
2006-12-14,9.29,G4,-146.0,none,min_max,manhattan,0.39427521008403354,41.26885699489252,2.7329123662537835,1.318806223330077,0.7308767034492102,0.5487041608954911,-0.4810126582278481,0.24029460468845965,0.30723775007347454,0.16176470588235295,0.14389067344471163
2006-12-14,9.29,G4,-146.0,none,min_max,minkowski,0.37862686741363216,40.026678719538005,2.7384115809400367,1.246878709232299,0.7506928130266131,0.5631089603130661,-0.43346508563899866,0.24086467250077473,0.2857917505629306,0.1784313725490196,0.14213238187641306
2006-12-14,9.29,G4,-146.0,none,z_score,manhattan,0.40547969187675065,41.96620494463027,2.7092950659089894,1.4425561351104497,0.8429811925209505,0.5667778894263852,-0.5471987720644667,0.23991550150398927,0.3179816748606878,0.15196078431372548,0.14608758649357093
2006-12-14,9.29,G4,-146.0,none,z_score,minkowski,0.3718253968253969,39.55714051175731,2.7169565494792303,1.3544131579330774,0.8294416493580982,0.5519568849035749,-0.32525252525252524,0.24102241857491769,0.270773552399513,0.19117647058823528,0.1412030633597442
2006-12-14,9.29,G4,-146.0,none,robust,manhattan,0.3969012605042016,40.44275997631172,2.657855277941934,1.490087964617195,0.5763375044022155,0.5751655283268073,-0.5094339622641509,0.2405248614854211,0.3124330947597245,0.15490196078431373,0.14189127844988675
2006-12-14,9.29,G4,-146.0,none,robust,minkowski,0.3983193277310923,41.69596391630032,2.6630305624103947,1.469272154258007,0.5923196682407245,0.5453059383167874,-0.5619047619047619,0.24010070555994273,0.3058879466063562,0.15980392156862747,0.14590924353188753
2006-12-14,9.29,G4,-146.0,none,decimal_scaling,manhattan,0.3049440653300951,37.270339750965604,2.023222012086569,0.7847467596267991,0.5439108811404423,0.3410980987646487,-0.06666666666666667,0.24240643118249683,0.17448701419372717,0.33333333333333337,0.1331930911433857
2006-12-14,9.29,G4,-146.0,none,decimal_scaling,minkowski,0.3049440653300951,37.270339750965604,2.0616737014198874,0.7847467596267991,0.5375047128308353,0.3520385609419679,-0.06666666666666667,0.24240643118249683,0.17448701419372717,0.33333333333333337,0.1332402302109434
2006-12-14,9.29,G4,-146.0,none,none,manhattan,0.30494406533009505,37.2703397509656,1.1849635720283158,0.8318860142199072,0.6008390569223432,0.180671881855423,-0.06666666666666667,0.24240643118249683,0.17448701419372714,0.3333333333333334,0.12160713894997502
2006-12-14,9.29,G4,-146.0,none,none,minkowski,0.30494406533009505,37.2703397509656,1.211355884777059,0.8318860142199072,0.5988983059288616,0.18659489840726867,-0.06666666666666667,0.24240643118249683,0.17448701419372714,0.3333333333333334,0.12162375021290736
2006-12-14,9.29,G4,-146.0,log,min_max,manhattan,0.37862686741363216,40.02667871953807,2.7324938953711637,1.2636130724872954,0.785898101319557,0.5644497610766674,-0.43346508563899866,0.24086467250077473,0.2857917505629306,0.1784313725490196,0.14156298077804846
2006-12-14,9.29,G4,-146.0,log,min_max,minkowski,0.37862686741363216,40.026678719538005,2.738049200728727,1.246878709232299,0.7098110182346282,0.5639517758393677,-0.43346508563899866,0.24086467250077473,0.2857917505629306,0.1784313725490196,0.1420932749640515
2006-12-14,9.29,G4,-146.0,log,z_score,manhattan,0.40547969187675065,41.96620494463027,2.70951411664613,1.4425561351104497,0.8353648594711516,0.5665231055311913,-0.5471987720644667,0.23991550150398927,0.3179816748606878,0.15196078431372548,0.1461132218813032
2006-12-14,9.29,G4,-146.0,log,z_score,minkowski,0.3838147759103642,39.780772350297454,2.7172185427811697,1.4505171756360735,0.6400787076279071,0.5515774605509558,-0.3543307086614173,0.24087356921452757,0.2945432125546868,0.1696078431372549,0.1415644805703404
2006-12-14,9.29,G4,-146.0,log,robust,manhattan,0.3969012605042016,40.44275997631172,2.659259428367527,1.490087964617195,0.5685911973282758,0.5757321323754865,-0.5094339622641509,0.2405248614854211,0.3124330947597245,0.15490196078431373,0.1418954139690054
2006-12-14,9.29,G4,-146.0,log,robust,minkowski,0.3983193277310923,41.69596391630032,2.6638488930679136,1.469272154258007,0.596626399549155,0.5459630442223599,-0.5619047619047619,0.24010070555994273,0.3058879466063562,0.15980392156862747,0.14590032589844415
2006-12-14,9.29,G4,-146.0,log,decimal_scaling,manhattan,0.3497960168916054,39.02650194862589,2.761698921719721,0.9840937335862526,0.5791902745461037,0.5519589711003954,-0.5421686746987951,0.24144468043237524,0.2349300087670797,0.22941176470588234,0.14122032936043047
2006-12-14,9.29,G4,-146.0,log,decimal_scaling,minkowski,0.3530783146591972,38.55913547914033,2.7642578820564085,1.3605162600062157,0.6403223286326718,0.5660416594230117,-0.5930735930735931,0.24165433696978103,0.2531288529042039,0.20882352941176469,0.14036055672713274
