DATETIME,DJON,ESOI,ATHN,MXCO,ARNM,NANM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK3,IRKT,MCRL,MOSC,NEWK,MGDN,YKTK,KERG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,MRNY,TERA
2011-10-25 14:15:00,139.214,120.16,56.323,224.0,574.836,480.7,150.413,1389.98,104.992,155.477,361.765,437.563,412.8,207.0,50.696,236.508,93.872,175.198,207.973,218.123,103.53,165.994,211.32,185.404,207.802,210.97,118.77,142.65,292.914,117.536,112.869
2011-10-25 14:20:00,136.717,121.76,55.94,223.133,575.825,476.982,149.643,1383.08,103.92,158.012,364.999,438.16,415.8,206.8,50.732,235.718,93.814,174.144,208.533,220.007,102.494,167.694,211.446,184.134,208.652,211.342,118.69,143.434,293.324,120.086,113.184
2011-10-25 14:25:00,138.224,121.39,54.683,224.133,573.772,477.952,152.147,1396.42,105.888,157.829,363.449,440.547,412.6,207.6,51.666,233.56,94.536,175.322,209.573,220.454,103.423,166.562,213.04,186.098,208.906,216.954,119.104,143.418,292.092,118.734,111.996
2011-10-25 14:30:00,138.258,122.775,56.05,222.634,575.253,479.858,150.977,1387.76,106.642,155.862,363.556,439.73,417.0,210.6,50.57,236.754,93.176,175.074,209.44,219.418,104.384,170.512,211.792,183.874,209.764,214.55,119.04,143.968,296.168,118.24,110.569
2011-10-25 14:35:00,139.198,120.86,56.13,223.867,570.142,478.822,150.713,1392.44,105.138,156.497,368.027,441.533,414.0,207.8,50.032,233.124,94.062,175.446,210.507,222.363,103.48,167.902,212.004,183.574,208.904,213.062,117.094,143.42,293.622,117.4,112.357
2011-10-25 14:40:00,138.558,121.057,54.27,224.4,574.181,480.027,152.86,1388.6,105.666,155.238,365.078,440.647,415.8,207.8,49.55,234.72,94.734,175.46,211.12,219.237,103.57,166.434,211.746,186.008,209.456,215.858,118.664,143.984,292.218,120.098,113.717
2011-10-25 14:45:00,140.245,122.06,55.083,223.3,576.298,477.858,151.757,1389.2,104.436,156.247,366.704,442.41,418.4,205.8,50.64,236.128,95.244,175.466,207.973,220.428,102.407,167.52,212.854,186.888,209.524,211.858,119.016,142.848,294.84,118.908,113.804
2011-10-25 14:50:00,140.294,121.973,54.587,224.7,571.311,480.603,150.287,1398.26,105.226,156.614,362.157,442.22,416.0,206.4,50.242,235.462,93.768,175.92,210.507,220.385,103.888,167.876,212.142,186.46,209.966,211.192,118.8,143.558,294.282,117.884,112.615
2011-10-25 14:55:00,138.753,122.765,57.73,225.8,576.754,479.517,150.42,1392.38,106.034,157.144,367.67,445.347,416.8,209.2,50.04,237.774,93.322,174.458,210.72,221.575,104.913,167.962,212.146,188.302,209.352,212.754,119.24,143.958,293.676,119.226,112.213
2011-10-25 15:00:00,139.108,122.535,54.97,225.6,569.927,477.588,152.313,1395.54,104.376,157.575,368.011,441.913,414.8,209.0,50.484,235.036,95.768,177.594,211.68,214.987,103.809,168.14,212.928,185.342,209.782,210.8,119.574,143.876,293.428,120.644,113.913
2011-10-25 15:05:00,137.658,121.783,56.697,224.6,574.219,482.736,151.737,1391.96,106.374,156.945,366.744,442.487,416.4,208.2,50.496,232.212,93.792,174.712,209.333,216.824,102.161,168.04,212.76,185.7,206.824,212.68,119.264,142.344,294.664,119.762,113.823
2011-10-25 15:10:00,139.99,122.705,55.32,225.267,573.827,485.865,150.757,1395.7,104.74,155.76,363.936,441.663,416.8,209.2,49.958,235.382,93.334,178.034,208.427,220.517,103.773,171.59,211.686,186.32,210.544,213.098,119.658,142.484,291.906,120.654,113.89
2011-10-25 15:15:00,140.053,119.375,55.563,226.1,573.779,478.607,150.337,1400.66,107.098,156.633,366.006,441.1,416.6,209.6,50.492,235.712,94.678,175.884,210.08,220.336,104.777,169.134,214.164,184.928,211.042,214.998,118.804,144.202,295.524,118.15,113.661
2011-10-25 15:20:00,137.798,122.543,55.29,224.233,574.147,480.699,150.063,1398.34,105.076,156.491,364.64,446.757,415.2,206.8,51.938,236.464,95.742,174.762,209.973,221.078,103.184,169.716,211.396,187.602,210.514,214.316,118.656,143.904,294.732,119.558,113.639
2011-10-25 15:25:00,139.029,121.375,55.79,225.667,573.369,486.919,150.88,1399.44,103.502,158.157,365.109,441.997,417.0,209.0,51.628,236.354,95.594,177.11,210.933,219.704,101.632,170.046,213.754,187.75,211.876,213.572,118.29,143.264,294.258,119.928,111.822
2011-10-25 15:30:00,139.506,120.65,55.59,226.7,576.814,485.78,151.32,1405.56,105.804,156.293,360.134,444.213,415.8,207.2,50.542,236.416,94.738,177.798,211.467,219.321,102.915,170.172,210.418,189.0,210.278,209.196,118.044,143.046,295.804,119.008,113.165
2011-10-25 15:35:00,140.003,121.725,55.497,227.2,574.703,485.521,153.96,1404.68,103.772,158.263,366.634,445.063,423.2,207.6,50.094,236.724,93.296,177.018,210.24,219.951,101.984,168.326,213.976,188.024,210.372,213.66,117.816,142.944,292.438,119.146,114.803
2011-10-25 15:40:00,139.345,120.425,55.513,226.167,573.285,481.862,151.847,1394.24,105.85,156.717,367.858,440.923,419.4,208.0,50.452,236.848,95.582,176.752,211.707,222.09,100.943,169.074,211.942,186.306,209.37,212.732,120.058,143.796,290.69,120.332,113.021
2011-10-25 15:45:00,138.443,121.713,57.11,226.633,567.442,481.555,150.17,1394.18,106.236,158.405,366.081,443.863,416.2,209.8,51.086,238.072,94.776,177.946,212.16,220.514,105.284,169.774,213.992,188.362,209.784,212.254,118.968,143.316,292.388,121.222,113.172
2011-10-25 15:50:00,138.412,121.71,57.69,226.1,575.356,485.488,151.433,1401.32,106.616,158.706,364.194,446.327,419.0,209.8,51.736,235.186,94.454,178.336,210.053,217.27,104.925,168.68,211.688,187.57,211.06,209.21,118.988,144.044,293.072,121.42,113.408
2011-10-25 15:55:00,138.602,120.367,55.633,226.2,574.711,483.613,151.03,1397.68,106.322,156.583,365.969,440.533,419.0,209.2,50.034,236.91,95.298,177.638,211.813,219.41,104.459,167.83,212.946,185.052,211.68,215.85,119.54,143.914,292.764,120.608,112.468
2011-10-25 16:00:00,138.865,123.55,56.497,225.2,579.735,485.59,150.03,1398.86,104.852,159.434,361.636,442.603,416.8,207.4,51.17,236.196,92.812,178.356,212.133,220.381,104.293,167.348,214.242,186.83,211.94,214.89,118.628,142.956,291.046,120.776,113.107
2011-10-25 16:05:00,139.748,123.7,57.42,224.967,576.514,485.05,151.953,1402.16,104.402,157.328,366.724,444.643,418.6,208.6,50.352,235.064,95.302,177.222,211.92,221.145,104.613,167.372,215.126,187.094,209.048,210.66,118.174,142.586,292.454,120.538,114.217
2011-10-25 16:10:00,138.316,121.973,55.11,224.1,578.453,484.218,152.393,1394.68,105.116,157.693,361.93,445.147,418.8,208.8,50.858,238.786,93.124,177.618,212.293,220.489,103.067,165.708,213.744,187.406,208.478,214.696,118.988,143.528,293.406,120.4,113.604
2011-10-25 16:15:00,138.962,121.6,55.917,225.667,576.54,484.467,152.126,1400.14,105.788,159.865,368.359,441.417,416.2,210.0,50.834,237.25,94.462,177.552,211.68,218.867,104.521,168.128,215.238,186.9,210.346,208.834,118.86,144.58,294.554,118.866,112.299
2011-10-25 16:20:00,137.352,120.727,56.053,224.367,574.735,479.796,152.187,1402.98,106.16,157.018,366.342,441.647,417.8,208.0,50.526,236.468,94.75,178.774,211.52,221.619,102.997,169.344,213.192,186.296,209.276,210.614,120.732,143.796,294.842,119.774,115.351
2011-10-25 16:25:00,136.372,120.26,56.337,225.033,576.64,484.887,149.533,1399.68,106.052,157.603,371.509,444.35,422.6,207.2,50.502,236.902,93.268,175.942,211.707,220.198,102.44,167.672,214.26,187.228,210.942,217.204,120.148,144.224,296.448,120.032,113.86
2011-10-25 16:30:00,137.942,121.895,56.47,226.033,577.702,481.646,152.467,1406.78,105.258,157.399,368.93,446.02,421.2,212.6,51.61,234.596,95.256,175.968,212.16,219.408,101.934,166.742,214.37,186.66,210.582,213.692,117.726,143.82,294.312,120.36,114.519
2011-10-25 16:35:00,139.029,121.46,56.813,225.467,572.095,482.546,151.727,1407.16,106.406,159.043,366.045,440.117,421.8,209.6,50.574,235.732,94.392,178.514,209.867,218.463,102.739,166.296,212.26,188.398,211.56,212.048,119.502,142.774,296.544,119.994,113.581
2011-10-25 16:40:00,140.567,124.015,55.78,222.7,575.242,485.317,153.217,1397.36,106.874,157.138,368.309,441.793,423.2,207.6,50.4,237.916,94.504,178.334,211.547,219.902,102.491,167.436,213.418,186.246,209.694,211.898,119.184,144.254,293.324,121.49,114.183
2011-10-25 16:45:00,139.212,120.873,55.73,224.567,572.259,481.662,152.47,1387.66,106.18,157.294,366.938,440.827,421.2,210.8,50.152,236.01,94.09,176.596,212.667,221.548,102.983,167.77,211.678,185.162,208.37,212.178,118.632,145.49,295.072,118.822,113.133
2011-10-25 16:50:00,138.367,122.325,57.32,222.933,577.383,481.821,152.757,1393.18,107.21,157.224,362.234,439.827,418.6,206.4,50.96,237.248,94.764,178.396,212.187,217.562,102.273,167.476,212.366,186.45,209.842,210.746,117.94,145.126,295.676,120.222,113.137
2011-10-25 16:55:00,139.405,122.425,55.58,225.067,574.509,479.573,150.927,1401.74,107.32,157.121,364.474,440.59,421.0,208.0,50.146,236.362,93.436,176.982,211.493,218.35,103.373,168.966,214.212,186.502,210.192,215.6,117.682,143.97,294.93,120.938,113.434
2011-10-25 17:00:00,140.973,122.267,56.627,224.1,571.474,477.433,148.753,1394.62,108.372,156.73,365.057,441.473,421.2,,49.994,234.338,94.718,176.232,210.987,220.4,103.219,169.47,212.11,186.23,207.93,215.692,118.518,144.804,292.646,120.716,114.455
2011-10-25 17:05:00,142.302,122.41,56.067,226.333,570.313,479.112,154.993,1399.66,106.008,156.986,365.961,444.113,418.6,,51.545,237.24,94.924,178.414,210.187,216.815,102.562,169.058,213.9,186.968,207.438,210.66,119.098,143.818,294.984,118.554,113.597
2011-10-25 17:10:00,140.055,122.163,55.483,224.0,576.009,485.524,151.493,1397.84,105.988,158.201,367.328,440.98,420.0,,50.758,239.266,95.092,173.618,214.613,219.883,102.527,167.186,213.288,187.46,208.48,211.434,118.648,145.242,298.626,118.776,113.556
2011-10-25 17:15:00,139.902,119.6,54.003,225.133,572.373,482.709,151.397,1395.56,107.462,159.144,366.707,446.3,417.4,,50.25,236.658,95.568,176.958,212.533,220.242,103.866,166.8,215.094,187.574,211.058,214.972,119.93,144.908,295.186,119.944,113.69
2011-10-25 17:20:00,139.758,124.265,56.573,226.533,573.437,481.826,151.977,1388.94,105.846,158.399,368.18,442.633,416.6,,51.022,235.718,94.026,176.204,212.294,219.34,103.488,166.94,213.318,186.064,210.914,219.122,119.188,145.162,296.194,121.064,112.196
2011-10-25 17:25:00,140.408,121.927,54.703,223.0,578.348,481.72,151.97,1382.06,107.314,156.45,368.061,438.78,422.0,,51.182,234.828,95.364,178.412,211.386,219.025,104.232,166.806,215.992,188.162,208.0,214.7,119.506,144.778,294.016,119.366,114.248
2011-10-25 17:30:00,135.482,122.925,55.577,227.533,573.669,483.943,152.107,1388.94,106.338,158.017,367.928,439.653,420.2,,50.496,234.008,95.182,176.762,212.453,218.367,104.39,170.278,213.85,187.812,212.702,213.718,118.756,145.244,295.616,119.334,114.27
2011-10-25 17:35:00,135.446,121.623,56.84,228.233,574.161,483.659,151.4,1396.26,107.062,157.185,365.549,440.573,418.8,,51.312,238.64,94.744,176.252,210.506,221.166,103.816,167.032,215.23,187.178,210.326,212.084,118.876,144.6,295.798,119.474,112.625
2011-10-25 17:40:00,137.986,123.04,56.55,226.6,574.7,481.21,152.46,1387.36,106.606,156.582,364.401,441.107,420.8,,51.154,233.594,96.218,175.672,212.613,219.789,103.773,167.926,214.912,187.022,206.892,216.178,119.102,144.908,298.486,119.572,112.73
2011-10-25 17:45:00,139.622,120.925,56.353,225.0,572.97,478.386,151.253,1394.52,105.346,157.419,366.915,441.88,419.8,,50.716,234.106,95.34,176.366,212.293,219.182,102.912,166.672,213.006,188.342,210.086,213.934,118.264,145.154,297.172,120.796,111.324
2011-10-25 17:50:00,138.273,120.747,54.687,225.033,574.578,480.569,151.177,1394.84,105.482,157.696,361.969,438.903,418.6,,51.51,234.226,95.344,176.44,213.76,220.602,103.247,168.032,213.716,187.09,210.298,213.186,119.176,145.408,298.586,120.416,113.418
2011-10-25 17:55:00,141.16,123.15,55.94,225.0,573.938,480.66,151.283,1388.58,106.578,159.22,368.559,439.797,416.8,,49.728,234.292,95.038,177.78,211.68,219.385,103.092,168.986,215.152,184.028,211.736,216.994,119.42,146.036,300.04,121.466,113.524
2011-10-25 18:00:00,140.022,121.583,56.73,224.734,572.524,485.515,151.39,1386.0,105.334,158.126,368.372,440.0,421.4,,50.958,231.27,93.71,176.356,213.253,218.595,102.541,168.294,215.974,186.24,210.488,211.094,119.09,144.39,297.192,119.486,115.099
2011-10-25 18:05:00,137.438,122.885,57.203,227.4,576.648,477.583,152.573,1385.96,105.212,158.374,367.587,440.027,422.8,,51.354,233.742,93.984,175.086,212.933,217.877,102.468,166.762,217.066,186.114,211.854,216.586,119.414,145.878,299.3,118.464,113.347
2011-10-25 18:10:00,137.494,122.475,57.207,225.2,577.229,482.559,154.523,1386.68,106.064,156.514,368.048,445.617,420.4,,49.294,232.72,93.874,176.424,213.627,219.385,103.714,168.53,215.346,187.89,209.074,216.786,119.716,146.24,293.952,120.856,111.748
2011-10-25 18:15:00,138.478,122.64,57.183,223.333,570.533,484.553,151.727,1396.48,107.964,157.286,365.032,441.783,418.8,,49.962,236.738,97.386,176.12,213.44,220.537,101.283,168.316,213.64,186.47,210.154,214.776,119.654,145.978,294.196,119.818,113.585
2011-10-25 18:20:00,139.453,119.95,55.727,225.7,572.403,482.48,151.85,1394.44,105.212,156.851,367.283,442.133,417.0,,50.818,235.598,95.492,174.592,212.853,222.585,103.306,169.088,212.288,186.928,211.13,216.034,118.258,145.068,294.516,119.46,111.58
2011-10-25 18:25:00,138.864,122.635,56.963,224.6,574.159,478.843,152.223,1382.12,106.434,158.328,368.185,446.183,418.2,,50.622,235.676,92.978,177.616,213.227,218.323,102.561,168.168,213.878,187.506,210.63,215.284,120.446,145.424,296.988,120.08,113.419
2011-10-25 18:30:00,137.932,122.04,56.43,225.967,573.432,485.235,153.33,1383.82,106.82,158.257,368.71,443.563,418.2,,50.604,234.938,96.584,176.592,210.4,217.333,103.813,167.396,211.588,184.954,210.278,217.206,119.508,144.458,297.444,120.73,112.346
2011-10-25 18:35:00,138.58,121.745,55.923,227.033,575.246,481.08,151.27,1394.9,106.112,158.849,366.589,440.94,421.8,,50.73,235.418,96.422,175.414,212.32,219.857,102.12,167.046,213.446,185.606,212.766,218.008,120.038,145.256,297.322,120.586,112.88
2011-10-25 18:40:00,137.299,122.71,56.31,225.867,578.562,486.969,153.467,1389.82,105.444,158.08,366.934,445.313,416.8,,51.102,233.75,94.844,175.592,213.547,220.174,104.019,169.546,213.41,187.298,212.014,213.702,119.768,144.492,294.002,118.46,112.027
2011-10-25 18:45:00,141.404,122.66,57.067,227.367,574.898,485.193,151.05,1397.32,106.206,156.453,367.257,441.867,416.6,,50.496,235.362,94.952,177.84,213.44,221.482,102.727,167.098,212.838,188.322,209.984,213.392,119.17,145.004,297.008,118.474,111.496
2011-10-25 18:50:00,138.655,123.35,55.76,227.667,572.056,482.386,152.427,1392.6,106.2,156.589,365.265,439.22,417.2,,50.676,235.686,95.168,174.36,213.173,221.525,102.82,168.872,212.006,185.644,209.606,213.92,120.964,144.322,294.306,118.328,114.123
2011-10-25 18:55:00,140.014,121.357,56.46,224.533,576.586,484.959,153.237,1387.96,105.498,158.76,366.83,443.687,417.8,,50.628,234.544,95.16,176.096,211.813,219.971,103.001,167.776,215.098,188.79,210.78,213.612,119.02,145.848,295.358,120.258,113.867
2011-10-25 19:00:00,140.996,122.375,54.863,225.533,574.7,478.258,152.57,1397.44,106.474,157.589,367.204,441.256,418.8,,50.56,237.628,94.028,176.474,210.267,220.106,105.178,167.612,213.818,188.192,212.436,218.888,119.354,144.386,297.426,120.164,113.482
2011-10-25 19:05:00,136.842,123.57,57.36,224.833,570.978,482.095,152.78,1392.1,105.636,158.651,372.498,437.947,417.0,,51.046,235.132,94.048,177.456,212.56,221.392,104.687,166.578,214.168,187.368,212.43,212.234,120.282,144.536,296.758,119.584,112.588
2011-10-25 19:10:00,136.792,120.025,57.007,227.433,575.622,483.283,153.163,1386.78,106.862,158.746,365.072,443.543,418.4,,51.686,236.226,95.18,178.476,212.827,218.98,102.771,167.522,214.364,188.468,211.856,216.714,119.206,145.066,297.414,120.118,113.075
2011-10-25 19:15:00,138.705,123.225,57.437,226.8,570.758,482.766,156.53,1392.96,105.532,156.119,365.008,441.537,415.8,,51.126,233.896,94.652,172.946,212.187,220.83,102.911,167.886,212.5,187.346,211.716,214.342,119.488,145.158,293.884,118.894,114.082
2011-10-25 19:20:00,139.588,121.473,55.437,225.267,575.158,482.192,150.97,1382.02,105.334,157.492,368.568,441.253,418.6,,50.162,235.216,94.902,176.594,211.387,220.041,103.597,167.756,214.526,189.31,209.156,213.688,119.876,143.716,295.058,119.348,113.784
2011-10-25 19:25:00,138.191,121.9,56.857,226.2,574.082,474.151,149.933,1388.78,105.056,156.119,367.7,443.727,416.8,,50.314,232.442,94.03,176.104,213.68,219.32,102.508,167.176,213.318,187.664,209.364,215.0,121.422,144.748,294.864,120.138,112.052
2011-10-25 19:30:00,137.758,121.15,57.587,226.333,574.989,478.85,152.33,1398.68,106.626,158.936,368.767,440.947,416.0,,51.432,235.736,93.846,176.712,212.373,219.502,102.303,165.996,218.212,188.782,212.172,213.846,119.366,145.216,297.892,118.902,114.297
2011-10-25 19:35:00,141.198,120.195,55.903,227.1,575.192,481.336,152.96,1390.62,105.03,157.671,368.935,440.43,416.0,,51.098,236.8,96.388,176.62,211.307,221.237,103.452,168.564,212.566,187.064,211.136,216.652,120.806,145.962,297.06,120.056,113.165
2011-10-25 19:40:00,138.929,121.725,57.0,225.567,573.359,481.159,151.583,1383.02,106.95,157.476,366.684,441.446,416.0,,50.582,237.012,95.312,176.564,213.413,220.991,104.093,169.284,212.292,187.462,213.706,213.174,119.97,144.704,293.902,120.166,112.421
2011-10-25 19:45:00,137.742,121.77,55.15,226.267,571.42,483.544,151.203,1386.98,106.522,159.676,369.102,440.017,419.8,,50.728,235.978,97.226,175.728,213.493,222.092,102.769,168.036,215.742,187.476,212.426,215.026,120.202,145.23,294.536,120.178,114.115
2011-10-25 19:50:00,138.068,120.725,56.523,226.767,574.217,478.474,151.887,1386.82,104.662,156.961,367.15,442.63,416.2,,50.834,235.232,95.794,176.13,213.6,220.651,103.443,167.97,212.562,188.044,210.316,209.234,119.96,144.228,295.642,119.458,112.939
2011-10-25 19:55:00,136.833,122.25,56.893,225.533,569.946,478.624,152.903,1394.46,106.542,158.983,369.978,439.983,416.0,,50.926,237.06,94.08,176.68,213.387,220.044,102.32,168.536,213.958,187.03,210.17,214.294,120.558,144.676,297.816,120.954,111.953
2011-10-25 20:00:00,138.249,121.75,55.197,225.567,573.389,477.647,152.61,1397.6,105.262,156.777,367.774,444.257,417.4,,51.19,235.188,94.1,238.758,213.173,221.574,103.823,166.768,215.738,189.604,209.782,215.408,119.98,144.042,293.706,119.704,111.828
2011-10-25 20:05:00,137.275,121.7,57.38,224.333,576.73,484.252,151.763,1384.46,106.662,157.845,368.628,442.573,417.2,,51.166,236.098,94.8,174.188,214.56,220.025,103.329,169.59,213.05,187.444,210.09,215.526,120.338,144.986,295.47,119.916,111.741
2011-10-25 20:10:00,138.061,121.337,55.723,223.933,567.697,482.479,152.657,1391.18,105.48,158.249,368.075,443.343,418.4,,50.476,237.238,96.254,178.072,212.453,222.384,103.483,166.738,,188.428,208.712,214.112,118.79,145.134,296.294,119.35,111.89
2011-10-25 20:15:00,137.471,123.375,54.713,225.3,578.131,480.28,151.027,1402.86,105.33,158.266,369.161,443.513,415.4,,50.408,235.318,94.76,173.968,212.64,220.541,104.714,168.62,215.938,186.556,207.06,214.342,119.224,145.728,295.068,119.354,112.744
2011-10-25 20:20:00,139.647,122.807,55.91,228.133,570.542,480.571,151.697,1389.34,106.366,158.675,371.642,440.43,418.0,,50.94,235.65,94.584,175.678,212.56,222.384,104.455,166.784,214.75,189.42,211.064,215.98,119.268,144.74,297.11,120.55,111.868
2011-10-25 20:25:00,139.04,121.125,56.24,225.833,575.631,483.525,151.94,1392.72,105.308,159.185,372.18,445.24,417.6,,50.722,233.584,95.184,173.66,214.053,222.318,103.143,165.512,213.766,188.848,210.596,214.186,120.128,143.648,295.218,118.674,111.59
2011-10-25 20:30:00,141.177,121.975,55.537,227.633,574.044,484.413,151.96,1396.7,105.286,157.429,366.335,443.647,418.6,,51.316,236.982,94.696,177.868,212.133,222.184,103.515,168.82,214.382,190.374,208.958,212.888,119.8,144.062,293.634,117.572,112.15
2011-10-25 20:35:00,139.879,122.83,55.443,224.3,574.769,480.778,151.037,1395.56,105.798,159.996,370.718,439.08,421.0,,50.892,235.988,94.122,175.35,213.2,219.596,103.731,169.27,214.064,185.982,210.772,213.392,118.818,144.22,295.126,118.63,111.998
2011-10-25 20:40:00,141.352,121.895,55.643,226.433,572.564,486.547,152.673,1398.02,105.12,158.25,367.548,443.57,417.2,,52.324,236.682,93.59,175.694,213.093,222.61,105.215,169.578,214.91,186.624,209.012,213.278,120.324,142.78,293.482,118.388,113.219
2011-10-25 20:45:00,137.473,121.133,56.347,227.533,575.738,477.391,152.497,1396.86,103.674,159.606,371.528,445.063,415.0,,50.746,234.722,94.28,174.538,211.627,219.934,102.578,167.326,212.058,188.694,211.26,213.124,120.48,143.716,292.234,119.934,112.942
2011-10-25 20:50:00,139.108,122.415,56.373,225.7,574.981,479.709,151.483,1392.24,104.504,159.371,370.898,445.067,419.8,,51.354,236.472,92.71,176.146,210.133,219.822,104.361,169.04,214.86,189.018,208.744,212.452,120.824,144.134,293.804,119.394,112.364
2011-10-25 20:55:00,140.619,122.52,56.18,225.833,570.751,480.437,153.067,1392.28,105.36,157.222,368.616,444.063,417.4,,51.946,238.63,94.574,175.598,212.88,220.477,103.741,167.608,214.918,187.246,212.142,216.436,120.194,144.14,294.594,119.074,112.278
2011-10-25 21:00:00,138.39,120.62,56.06,226.333,576.097,478.325,152.44,1392.22,105.34,158.9,369.204,443.557,417.8,,50.574,236.578,93.674,175.016,213.2,220.903,104.867,169.374,214.558,188.412,212.836,211.074,120.07,143.84,292.008,118.052,111.937
2011-10-25 21:05:00,139.101,123.365,56.153,224.9,577.041,479.662,152.447,1387.94,105.876,157.613,369.161,443.914,417.2,,49.626,237.838,94.688,177.478,212.747,220.744,102.554,169.45,212.012,186.402,211.512,214.308,120.862,143.516,294.268,119.19,112.386
2011-10-25 21:10:00,138.565,120.14,56.2,227.367,580.797,480.58,154.173,1379.78,104.314,158.853,368.673,442.817,418.2,,51.184,237.144,94.69,174.05,211.013,220.656,103.156,169.592,212.41,188.7,207.76,212.858,120.86,144.47,293.634,118.556,114.168
2011-10-25 21:15:00,139.034,120.4,56.017,223.0,575.459,481.545,150.72,1399.56,104.74,157.827,369.466,445.38,422.0,,51.202,235.922,94.982,175.742,213.92,218.122,103.335,168.584,214.802,186.744,214.962,216.5,120.412,143.27,295.4,119.77,112.327
2011-10-25 21:20:00,138.325,121.32,56.437,226.8,574.356,481.959,150.997,1387.02,105.29,156.735,367.15,442.157,420.6,,50.768,235.45,93.622,176.846,213.227,217.512,105.055,168.17,213.012,190.056,208.652,209.668,120.29,144.338,291.878,120.324,113.508
2011-10-25 21:25:00,139.315,122.483,55.71,226.567,569.795,479.209,151.36,1385.2,105.14,156.857,366.435,442.387,419.0,,51.138,236.322,94.894,174.378,210.427,219.959,104.242,168.994,211.79,188.526,209.116,208.432,120.624,143.914,296.832,119.908,112.609
2011-10-25 21:30:00,138.495,121.53,55.42,225.7,575.813,483.412,151.433,1382.48,107.49,159.665,367.562,443.153,415.4,,50.916,237.122,94.776,177.968,213.653,218.569,104.029,170.428,214.59,187.554,209.962,209.12,120.908,145.072,294.758,118.856,114.216
2011-10-25 21:35:00,139.547,120.99,55.727,224.733,573.399,481.296,150.797,1383.22,105.916,157.283,366.802,445.71,418.6,,51.426,232.694,95.592,179.636,212.187,218.343,102.472,167.204,212.824,188.462,212.326,215.18,120.05,143.85,294.826,120.066,112.647
2011-10-25 21:40:00,139.248,121.47,56.057,226.667,572.658,485.63,151.89,1386.48,105.87,156.977,374.124,440.953,418.8,,50.826,235.626,94.32,176.092,211.867,219.241,103.788,170.628,214.354,189.044,211.02,212.644,118.536,144.62,293.704,120.042,112.84
2011-10-25 21:45:00,138.986,123.06,56.223,223.867,570.628,484.346,152.6,1379.8,105.858,158.184,369.104,444.167,416.8,,51.068,236.332,94.36,176.598,210.88,221.913,106.522,169.572,213.774,188.8,209.972,216.304,120.768,143.64,298.308,119.448,112.691
2011-10-25 21:50:00,139.951,122.173,55.643,224.967,570.882,483.263,151.24,1385.0,103.938,156.446,367.722,441.163,416.4,,51.152,235.624,94.14,174.974,212.4,220.027,104.505,169.158,214.146,188.958,209.246,210.268,120.91,143.524,293.116,119.128,112.601
2011-10-25 21:55:00,138.776,121.575,55.987,227.234,571.883,479.616,152.447,1387.28,106.396,158.445,366.637,439.997,414.2,,52.076,235.202,94.334,177.376,209.093,218.884,104.869,168.572,212.46,187.972,207.994,215.286,119.482,144.168,292.734,119.176,110.458
2011-10-25 22:00:00,140.393,122.29,56.073,221.467,573.858,479.903,149.87,1380.52,106.604,158.7,365.332,443.033,415.2,,50.564,236.854,94.45,175.86,210.987,218.815,104.295,168.848,213.824,188.714,210.356,210.98,120.164,143.848,293.756,119.22,112.218
2011-10-25 22:05:00,138.813,121.89,55.28,224.567,570.699,480.537,149.717,1387.22,105.786,157.402,367.222,442.823,416.2,,50.798,233.086,93.836,178.09,211.413,217.18,104.302,169.306,212.87,189.588,212.798,209.876,120.22,143.142,296.476,120.154,112.005
2011-10-25 22:10:00,138.979,123.47,54.77,226.933,573.241,478.648,152.183,1384.44,106.13,158.826,368.847,443.007,415.2,,51.088,235.468,94.984,177.3,211.093,219.712,103.583,170.678,213.5,187.788,206.698,210.096,119.47,143.77,294.486,119.984,111.275
2011-10-25 22:15:00,138.988,121.147,57.01,224.067,570.45,481.301,151.707,1374.64,104.174,158.563,368.154,442.973,413.2,,51.324,238.176,93.702,177.918,210.053,220.365,103.055,170.638,212.476,187.13,206.894,210.012,120.042,144.348,294.274,118.514,113.64
2011-10-25 22:20:00,138.354,122.9,56.81,226.9,575.644,480.212,150.9,1389.74,104.996,157.514,365.276,443.793,413.4,,50.972,240.062,92.836,176.448,211.92,219.379,103.691,170.112,212.844,187.394,208.914,207.858,118.568,143.164,293.478,116.566,112.005
2011-10-25 22:25:00,139.433,123.76,56.06,227.367,568.365,481.799,153.003,1385.82,106.246,156.335,365.041,443.4,415.4,,51.436,235.934,93.604,173.976,212.987,220.702,103.373,169.94,214.826,187.248,209.462,208.602,119.37,144.14,294.5,118.972,111.941
2011-10-25 22:30:00,140.703,122.0,55.773,223.9,573.372,479.441,152.317,1385.5,106.848,158.487,367.287,446.636,417.6,,50.08,236.57,94.628,175.226,211.36,220.007,102.369,170.084,212.302,189.088,208.832,216.36,120.252,143.628,294.156,119.166,113.376
2011-10-25 22:35:00,141.182,121.7,55.89,225.633,568.626,485.293,150.403,1395.88,105.718,159.423,369.939,445.133,414.0,,51.05,238.318,95.014,178.216,211.573,221.398,104.744,169.406,212.858,186.978,207.49,206.042,119.774,144.896,297.302,118.66,112.025
