DATETIME,ESOI,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,MCRL,MOSC,NEWK,KIEL,KIEL2,MGDN,YKTK,KERG,OULU,APTY,NRLK,TXBY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,MRNY,TERA
2012-07-15 18:05:00,93.815,56.033,212.5,470.705,69.578,146.14,1363.34,102.044,148.649,346.183,437.284,440.754,392.8,197.2,48.207,228.074,89.524,160.527,169.45,165.358,198.08,203.695,98.591,160.126,115.6,91.307,199.426,177.628,195.79,198.712,114.414,128.944,264.316,102.564,104.728
2012-07-15 18:10:00,93.127,57.373,214.8,470.907,68.932,148.003,1354.34,103.19,151.666,347.114,436.189,441.93,390.6,199.2,48.683,229.022,89.482,157.353,166.228,165.212,197.973,203.859,99.16,159.812,118.0,92.613,199.642,178.16,197.25,201.168,114.064,129.96,268.89,102.842,107.043
2012-07-15 18:15:00,91.6,58.21,219.233,468.001,70.052,147.303,1359.66,104.614,152.046,348.911,434.613,438.338,392.6,197.2,48.76,228.312,88.654,156.927,165.798,166.51,199.28,204.512,98.938,159.798,116.4,92.347,198.758,175.388,196.384,200.748,113.498,129.774,266.474,102.8,106.5
2012-07-15 18:20:00,90.857,56.217,213.234,473.149,69.97,148.94,1367.58,102.394,149.865,349.034,436.185,439.524,391.2,199.4,48.0,229.504,88.604,159.867,169.234,166.056,197.733,203.395,96.512,161.69,115.4,92.107,198.698,177.484,196.95,194.93,113.678,128.768,268.182,101.21,104.686
2012-07-15 18:25:00,93.19,57.013,216.667,470.479,69.007,148.337,1367.125,101.768,149.835,347.89,431.797,436.644,391.0,198.6,48.604,225.766,87.376,161.02,170.658,167.676,198.987,202.461,99.353,161.026,116.0,91.067,202.044,178.914,194.966,196.77,113.094,129.582,267.368,102.838,107.018
2012-07-15 18:30:00,92.5,55.92,215.4,472.898,70.981,147.923,1360.1,102.16,149.363,346.831,434.006,441.414,392.4,197.6,48.046,228.44,90.956,157.53,166.488,164.818,201.226,203.547,98.902,160.016,117.2,91.733,199.268,174.97,195.296,192.216,113.436,129.678,267.562,100.766,105.643
2012-07-15 18:35:00,93.54,56.073,217.5,469.757,68.472,146.353,1355.74,102.624,148.356,347.48,429.213,438.19,393.0,199.4,48.03,227.566,88.96,157.997,167.496,164.492,201.44,202.903,98.575,159.548,117.2,92.853,199.014,175.476,196.426,196.01,113.774,128.702,266.81,100.38,105.52
2012-07-15 18:40:00,89.185,57.56,213.933,469.338,69.656,147.833,1363.4,100.574,147.958,346.018,435.522,439.676,394.6,197.2,48.986,226.55,89.182,158.567,167.35,163.896,199.627,203.667,97.876,161.468,116.6,93.12,199.1,177.55,194.164,201.206,114.318,129.914,267.176,101.726,105.623
2012-07-15 18:45:00,93.503,56.26,217.333,470.793,70.489,149.153,1364.94,101.862,148.496,344.57,433.544,438.96,394.0,197.6,49.048,230.156,89.086,159.327,168.332,164.506,198.933,203.58,97.617,158.304,116.0,92.32,199.56,175.824,196.872,200.752,113.642,127.478,268.134,101.864,106.414
2012-07-15 18:50:00,90.72,56.9,217.2,472.058,70.238,148.267,1356.4,101.548,150.212,344.734,435.975,437.776,394.0,200.0,48.38,230.244,89.638,158.87,167.162,167.86,198.96,204.255,98.479,160.892,115.2,90.933,199.074,177.816,196.122,198.282,113.884,129.12,266.81,100.936,106.331
2012-07-15 18:55:00,94.21,56.103,216.6,471.293,70.651,145.883,1375.42,102.438,148.45,344.17,431.403,435.876,390.4,198.8,47.636,226.104,89.286,156.353,165.404,165.308,199.813,204.754,98.584,161.118,115.4,92.027,197.942,179.286,198.312,201.844,113.324,128.694,268.62,102.018,106.746
2012-07-15 19:00:00,92.1,56.91,215.9,471.595,70.897,146.953,1359.04,101.034,148.571,344.66,435.866,436.676,393.8,195.0,48.9,226.224,90.118,166.957,177.196,166.356,199.573,204.455,99.575,161.744,116.0,91.52,198.626,177.742,195.968,193.454,113.586,128.984,267.276,101.258,104.916
2012-07-15 19:05:00,91.67,56.793,217.667,468.981,69.285,147.6,1359.98,101.67,148.134,345.438,432.942,443.096,390.8,194.8,48.304,229.12,90.888,156.81,165.008,164.11,200.16,203.38,98.512,160.868,114.2,91.813,197.584,177.006,195.566,204.926,114.574,129.866,266.38,102.14,106.602
2012-07-15 19:10:00,91.167,55.4,218.067,468.207,68.112,148.103,1357.78,103.096,148.923,345.008,434.35,438.662,390.8,196.6,48.406,230.006,89.342,155.72,164.492,166.488,199.067,203.235,98.688,161.656,115.6,91.68,199.192,177.538,195.994,199.4,113.844,129.98,268.29,103.768,106.455
2012-07-15 19:15:00,91.595,55.36,216.367,471.11,69.029,147.35,1359.94,101.994,148.193,345.041,431.885,437.292,392.8,198.2,47.76,227.258,88.394,157.463,166.56,163.938,200.24,205.616,99.042,162.294,116.4,93.04,200.304,174.526,195.28,199.34,113.738,129.028,270.128,100.464,106.143
2012-07-15 19:20:00,91.31,54.81,220.333,469.271,69.576,146.82,1354.34,103.114,149.54,348.661,433.403,440.324,393.6,194.6,48.436,229.22,90.102,159.257,168.546,166.19,198.507,204.474,96.784,159.594,115.8,91.707,198.356,177.056,196.29,200.128,112.944,129.494,266.41,102.036,106.351
2012-07-15 19:25:00,92.297,54.513,218.1,469.064,68.677,146.393,1350.0,102.23,147.962,345.043,434.754,436.32,396.0,200.2,48.552,228.25,89.686,159.653,168.72,166.754,200.24,203.326,99.386,160.912,115.8,94.907,199.054,176.848,195.7,198.538,114.486,129.102,266.674,102.134,104.458
2012-07-15 19:30:00,89.24,56.07,217.2,472.186,68.194,146.124,1359.1,102.936,149.311,347.449,428.061,438.102,390.6,200.0,48.217,227.184,89.692,157.367,166.212,166.62,200.587,206.764,98.349,160.002,115.0,91.947,197.0,176.604,194.504,197.948,113.528,128.546,268.52,102.912,105.623
2012-07-15 19:35:00,90.26,56.213,219.567,468.287,68.776,148.357,1358.38,102.588,146.773,345.342,434.555,441.008,391.2,197.0,47.834,227.964,88.954,155.85,164.618,166.44,199.6,202.634,97.767,160.39,115.6,92.267,196.962,178.754,197.228,199.488,112.632,128.306,268.946,102.116,104.499
2012-07-15 19:40:00,92.02,56.42,218.2,469.711,70.225,148.353,1354.42,102.522,146.423,346.86,427.676,440.854,389.0,198.4,48.512,226.322,90.142,160.96,169.592,166.334,199.787,203.448,99.514,159.808,116.2,92.08,197.348,178.312,197.052,200.562,114.29,129.674,265.802,102.102,105.728
2012-07-15 19:45:00,92.28,57.44,219.233,474.245,69.903,144.69,1356.6,102.406,148.886,346.484,430.111,439.492,395.8,197.4,47.512,227.582,90.574,160.756,171.156,165.826,200.56,203.407,99.747,159.118,115.0,93.6,199.916,177.73,194.53,196.712,113.532,128.23,267.374,102.404,106.955
2012-07-15 19:50:00,93.597,55.69,218.567,467.894,69.146,148.197,1354.8,101.588,149.022,346.469,429.724,438.306,391.6,198.8,48.808,226.726,89.772,156.107,164.736,164.264,198.56,204.209,97.91,158.988,117.8,92.213,199.348,179.06,196.78,198.38,113.802,127.336,266.828,101.722,105.748
2012-07-15 19:55:00,91.84,55.473,217.633,469.66,68.76,147.987,1354.94,103.124,149.027,347.137,432.093,436.562,394.0,197.8,47.818,225.884,89.242,158.457,167.14,166.234,199.413,204.615,98.669,159.562,115.2,91.413,201.966,177.826,195.318,199.342,114.888,129.27,269.204,101.328,105.561
2012-07-15 20:00:00,93.26,56.033,218.567,468.479,70.178,147.423,1355.56,100.842,145.717,345.213,426.346,439.668,391.8,194.6,49.635,227.988,90.908,155.287,162.95,165.502,200.56,204.532,99.378,160.95,115.6,91.707,199.442,177.882,196.162,199.422,114.012,129.806,268.296,101.912,105.456
2012-07-15 20:05:00,91.115,56.517,216.3,467.221,70.201,147.113,1357.1,103.278,147.641,343.532,430.419,440.646,395.8,198.6,47.884,227.28,88.944,158.007,166.964,166.024,201.2,203.796,98.739,159.93,114.6,92.213,199.478,177.652,196.022,198.316,113.272,128.224,266.632,102.378,106.394
2012-07-15 20:10:00,91.035,55.93,217.867,471.336,68.962,147.293,1361.88,102.692,149.456,343.964,431.244,440.338,391.2,197.0,48.592,228.398,90.898,161.93,171.01,164.328,199.467,203.065,100.668,159.828,118.2,91.28,198.674,176.298,197.69,198.984,113.554,129.964,267.708,102.656,105.519
2012-07-15 20:15:00,92.127,56.123,218.833,470.093,70.986,149.987,1360.62,101.962,149.769,343.951,429.702,438.938,391.4,199.6,48.1,224.516,91.548,155.093,164.052,166.69,201.12,205.183,98.312,159.882,117.0,92.88,200.344,176.926,195.394,197.636,114.34,129.036,268.11,102.416,105.083
2012-07-15 20:20:00,90.3,55.727,217.2,471.448,68.904,147.987,1363.12,101.648,147.583,343.856,431.753,439.428,393.0,197.6,47.8,229.302,88.514,156.483,165.51,165.902,201.093,205.003,97.462,162.75,116.2,92.293,199.652,177.178,199.152,200.744,113.526,130.146,268.348,101.902,106.331
2012-07-15 20:25:00,93.107,57.38,218.567,472.63,70.471,145.557,1369.78,102.338,145.764,341.151,432.349,438.258,391.6,201.8,48.292,226.586,90.162,159.11,168.474,163.026,200.747,204.928,97.299,160.882,116.2,92.96,200.65,177.592,197.744,201.404,112.3,129.744,268.186,103.02,105.873
2012-07-15 20:30:00,93.375,57.457,216.7,473.145,71.244,148.126,1360.48,103.494,146.964,343.655,431.214,439.054,391.8,196.6,48.538,224.894,90.272,160.603,169.598,166.026,201.173,203.699,98.716,157.924,113.8,92.133,200.3,177.858,197.858,201.24,112.15,130.774,269.396,101.714,106.456
2012-07-15 20:35:00,91.81,56.96,219.867,467.889,69.176,147.203,1372.76,102.058,149.307,343.939,432.481,438.832,392.4,198.0,47.662,224.956,91.004,157.457,166.55,167.306,200.187,203.247,97.098,160.848,116.2,91.573,201.072,179.178,197.746,198.564,112.606,130.734,272.106,101.402,106.436
2012-07-15 20:40:00,93.427,56.993,216.4,467.928,68.15,150.373,1360.24,102.134,147.535,343.641,430.161,438.394,393.6,198.6,48.388,226.576,90.362,158.053,167.056,167.246,202.56,203.352,99.269,161.07,115.2,91.333,201.808,177.152,198.058,198.996,113.34,130.532,269.982,102.946,105.208
2012-07-15 20:45:00,92.54,55.443,216.467,475.745,70.48,149.003,1370.26,102.58,148.986,346.511,428.955,438.144,391.4,197.6,48.61,228.874,89.668,155.997,165.17,166.924,200.853,203.79,98.307,160.352,114.0,91.227,202.57,178.644,197.0,199.652,113.818,130.206,270.698,102.214,103.812
2012-07-15 20:50:00,93.22,55.533,219.567,470.389,70.401,147.173,1358.48,102.8,149.205,342.455,431.551,439.654,391.8,197.4,48.872,227.618,90.008,157.023,165.45,165.718,203.2,203.97,98.299,160.088,115.6,92.907,200.05,179.634,196.052,201.4,114.11,130.258,270.668,101.004,104.853
2012-07-15 20:55:00,91.11,55.713,217.867,470.338,70.703,146.396,1362.9,101.828,147.719,343.883,430.652,439.058,392.0,197.8,48.592,227.504,90.936,159.063,168.104,166.314,200.133,205.083,99.11,160.996,115.6,92.267,201.992,176.384,199.78,196.31,114.494,130.132,271.29,100.992,104.916
2012-07-15 21:00:00,93.185,56.797,220.166,474.67,70.18,147.6,1365.76,102.914,147.685,342.108,431.478,439.002,394.2,201.0,49.012,228.636,89.766,156.447,165.148,165.69632166666685,200.853,202.378,97.638,161.806,117.0,92.32,202.33,179.996,197.42,200.438,112.906,130.692,271.256,100.54,106.124
2012-07-15 21:05:00,93.023,57.923,218.067,465.166,69.182,148.917,1365.22,102.254,146.349,343.785,432.735,440.522,393.2,197.0,47.534,227.676,90.548,156.07,164.8,165.499405,201.014,204.523,99.384,161.268,117.2,92.293,201.872,177.578,196.04,198.95,113.936,130.13,271.142,102.49,104.561
2012-07-15 21:10:00,92.69,56.05,216.067,469.25,68.542,147.013,1358.66,103.318,147.952,339.345,433.2,440.36,396.2,199.0,47.914,225.22,90.334,156.957,165.296,165.85605333333336,201.12,203.913,98.375,159.384,115.4,91.227,202.344,178.68,196.904,200.14,114.374,129.962,271.592,102.372,105.687
2012-07-15 21:15:00,92.883,57.137,216.167,468.608,70.708,147.24,1365.44,101.982,147.81,345.269,430.333,439.022,395.6,199.8,47.305,225.786,90.97,157.023,166.14,165.73506666666665,200.32,203.813,98.755,160.394,115.0,92.613,200.826,176.358,196.876,198.914,114.33,130.092,270.496,102.298,105.312
2012-07-15 21:20:00,91.8,56.91,216.933,471.471,69.869,148.927,1366.0,102.758,146.648,344.872,428.535,441.408,392.4,199.2,48.69,229.176,90.686,156.023,165.22,165.13216,199.627,203.631,97.842,159.694,117.0,92.187,200.49,178.604,197.36,202.508,114.164,131.398,270.73,103.194,105.499
2012-07-15 21:25:00,92.775,56.017,217.833,468.352,69.768,147.46,1359.86,100.972,147.124,344.283,432.278,442.14,397.8,198.4,49.17,225.686,88.978,157.537,165.902,164.90408583333323,199.067,205.824,99.31,160.508,116.8,92.027,201.528,175.322,195.892,198.28,113.158,130.766,271.252,102.06,104.331
2012-07-15 21:30:00,91.383,57.25,219.667,470.811,71.436,147.237,1362.08,104.238,147.065,343.096,431.435,441.554,394.0,200.8,48.098,226.162,89.932,157.237,165.942,165.06454666666673,198.32,206.046,97.746,159.5,116.8,93.653,200.756,179.468,196.01,202.406,112.946,131.324,271.232,102.44,104.372
2012-07-15 21:35:00,92.475,56.767,215.767,468.317,70.506,146.66,1366.86,101.61,148.652,340.478,430.702,440.54,393.4,198.0,47.884,227.446,90.088,162.887,172.054,165.56913333333344,201.04,205.319,97.852,161.602,116.8,91.6,199.984,178.906,195.834,200.008,114.1,130.92,272.776,101.87,104.498
2012-07-15 21:40:00,93.82,56.007,217.467,466.908,69.055,145.587,1367.2,102.542,148.264,343.667,431.893,438.88,393.2,198.2,47.906,229.224,89.648,155.93,164.41,165.64754666666678,202.24,203.512,97.223,159.522,115.6,91.547,200.032,178.436,195.17,200.752,114.964,129.666,272.33,101.008,104.894
2012-07-15 21:45:00,93.517,54.913,218.7,471.576,69.859,147.51,1362.14,102.36,147.105,344.314,430.355,441.31,393.6,199.0,49.195,229.088,88.706,157.757,166.3,165.53612416666664,201.547,203.521,98.74,159.124,117.4,92.773,201.994,177.36,196.874,199.254,112.826,130.118,271.818,102.912,105.604
2012-07-15 21:50:00,92.275,54.647,220.533,474.409,69.334,147.43,1366.02,103.6,147.144,342.769,429.721,443.5,395.2,199.4,48.87,227.656,91.056,157.523,166.106,166.30233416666658,200.907,206.108,99.495,161.478,115.4,90.667,202.692,180.09,197.648,199.092,113.76,130.446,270.58,101.496,105.206
2012-07-15 21:55:00,91.783,55.73,216.267,465.488,68.877,149.36,1372.6,101.814,147.291,345.045,428.339,441.844,391.8,200.2,47.192,227.222,90.104,157.067,165.86,165.6793300000001,200.906,204.937,97.891,160.526,116.8,92.293,200.202,177.274,195.516,199.146,113.852,130.912,270.706,101.566,106.063
2012-07-15 22:00:00,93.525,56.653,215.767,467.306,69.71,147.54,1361.28,102.454,148.162,343.978,434.035,442.926,396.8,200.8,47.97,226.602,90.198,158.297,166.852,165.68356000000003,201.093,204.497,97.824,159.056,116.8,92.427,201.028,178.922,196.458,197.258,114.056,129.706,270.252,101.666,106.187
2012-07-15 22:05:00,95.335,56.33,215.6,468.583,68.217,146.98,1370.56,101.982,148.329,346.044,431.062,441.79,394.4,199.6,48.588,227.616,89.972,158.56,167.82,165.58949833333335,200.88,205.49,99.098,158.866,115.4,93.36,200.71,179.504,195.568,202.516,113.914,130.808,269.156,103.838,107.377
2012-07-15 22:10:00,93.067,57.307,219.733,474.406,70.377,148.603,1366.52,101.246,148.836,341.298,430.344,443.278,396.0,199.8,47.894,227.41,88.89,155.317,163.932,165.36487166666657,201.787,204.786,98.372,157.82,116.0,93.92,202.238,175.43,197.146,201.802,113.486,131.026,272.432,102.072,107.105
2012-07-15 22:15:00,95.1,56.04,217.967,473.162,69.052,148.133,1369.28,102.652,148.538,345.116,432.434,445.426,396.8,198.2,48.38,227.092,89.352,156.577,165.242,165.89743166666656,200.72,205.443,97.233,160.822,116.6,92.427,201.25,177.974,196.18,198.956,114.2,130.674,270.486,102.372,107.043
2012-07-15 22:20:00,90.36,56.423,217.733,471.606,70.01,147.97,1375.58,101.622,148.446,346.42,429.793,443.396,395.0,201.2,47.104,231.314,89.688,157.83,167.734,166.35009500000015,203.093,203.689,99.54,160.092,117.0,93.013,201.26,179.5,195.992,198.874,113.554,129.656,269.132,102.018,106.042
2012-07-15 22:25:00,94.03,57.917,217.467,473.043,68.56,148.497,1374.32,104.258,146.639,342.029,433.03,441.59,398.0,200.8,48.832,226.354,88.716,156.78,165.498,166.34246583333345,203.547,202.288,98.294,161.444,117.8,92.933,201.838,179.122,193.922,197.35,113.46,130.552,268.024,101.388,106.021
2012-07-15 22:30:00,93.0,56.943,219.433,472.611,69.823,147.247,1363.16,102.776,148.166,346.089,429.919,442.526,396.6,200.2,47.938,225.406,87.294,158.0,166.698,165.2242341666667,200.853,205.417,98.746,162.182,118.8,92.027,201.302,175.71,195.084,202.946,113.062,130.225,269.522,102.78,106.688
2012-07-15 22:35:00,92.493,56.13,216.8,470.571,69.868,148.277,1367.46,101.782,149.175,347.157,429.978,445.362,399.0,199.6,49.797,228.604,91.178,157.347,166.416,166.3934516666667,202.907,202.748,99.752,160.916,116.4,92.533,197.764,178.622,198.12,202.636,113.116,129.878,270.928,102.242,106.583
2012-07-15 22:40:00,91.8,56.57,220.667,480.446,70.288,147.253,1386.22,101.216,149.508,344.696,433.287,446.334,395.6,198.0,48.747,228.684,89.77,158.623,167.952,166.0183933333334,202.293,203.381,97.526,158.928,118.2,91.44,202.674,177.806,197.532,200.106,114.688,129.668,269.78,102.344,107.064
2012-07-15 22:45:00,92.54,56.853,218.733,474.535,68.535,146.89,1376.32,103.438,148.71,346.913,434.299,447.308,395.8,200.6,48.023,229.196,89.828,156.987,165.322,166.21483083333337,203.227,203.718,97.471,159.72,118.0,92.24,199.264,179.288,195.386,198.022,112.592,130.582,268.882,101.116,107.0
2012-07-15 22:50:00,94.425,56.163,218.567,471.872,70.448,148.18,1381.86,104.804,147.745,342.793,429.194,445.076,400.8,200.0,48.164,226.772,90.26,157.913,165.724,165.6798049999998,200.667,202.755,98.663,161.018,115.2,92.8,199.268,176.77,194.336,201.388,113.266,131.16,271.494,102.03,107.312
2012-07-15 22:55:00,90.015,57.077,218.033,472.999,69.55,148.607,1384.4,101.77,147.497,347.026,434.801,448.104,400.0,199.6,48.594,228.238,88.532,155.453,164.904,166.29981583333327,202.453,203.623,97.591,161.164,116.6,92.32,200.946,178.538,196.65,200.206,111.986,129.806,270.04,102.256,107.27
2012-07-15 23:00:00,93.45,55.97,216.333,471.272,71.704,148.31,1383.04,104.574,149.316,346.108,433.782,439.136,395.8,199.8,50.054,229.32,88.26,157.81,166.698,165.66861500000002,201.387,203.357,97.272,160.594,115.8,92.107,198.882,177.046,198.374,200.686,112.55,130.914,269.368,102.844,108.102
2012-07-15 23:05:00,93.275,55.66,216.233,474.415,69.97,148.687,1371.32,102.696,150.814,348.041,432.397,443.802,396.6,202.0,48.632,227.764,88.806,159.677,168.49,165.82280583333326,201.414,205.571,99.262,160.95,116.0,91.813,201.2,176.082,196.116,198.392,113.532,131.434,271.75,101.84,109.35
2012-07-15 23:10:00,93.0,57.657,218.433,473.695,71.993,148.037,1374.56,103.54,148.85,350.122,432.022,438.662,395.2,201.2,48.098,231.292,88.65,158.614,167.3,166.00188833333334,202.72,206.34,99.613,159.168,115.8,91.493,200.652,177.002,195.76,201.488,112.542,129.986,269.81,101.11,108.309
2012-07-15 23:15:00,95.79,56.727,217.167,476.716,70.662,147.643,1375.24,101.906,147.577,346.713,436.35,442.958,394.6,201.8,48.792,227.446,89.498,155.643,164.152,166.61017749999996,204.773,204.945,98.395,159.484,115.4,91.76,198.838,177.38,194.318,197.9,112.704,131.572,269.908,100.786,107.103
2012-07-15 23:20:00,92.125,57.263,216.267,474.364,69.632,147.71,1383.62,101.726,149.885,351.486,432.459,444.83,399.6,200.4,48.93,225.122,88.89,156.487,165.738,166.50321000000008,203.227,206.419,98.361,160.008,117.6,92.24,200.734,177.204,195.686,198.396,112.52,130.64,270.406,103.488,106.145
2012-07-15 23:25:00,90.99,57.98,219.034,472.778,70.467,149.62,1378.9,102.392,150.061,345.788,437.298,445.252,399.4,200.6,48.596,226.662,90.69,156.683,165.518,165.72733999999988,199.573,201.743,99.822,160.812,116.6,91.92,199.344,178.018,195.0,196.996,112.42,130.27,269.814,102.744,107.393
2012-07-15 23:30:00,94.175,56.393,218.033,472.416,69.366,147.587,1379.08,102.878,151.079,349.082,431.53,448.178,399.0,202.4,49.045,226.504,91.564,158.347,167.446,166.79188250000004,202.987,207.074,98.033,161.752,116.2,92.107,198.756,179.782,195.87,199.412,112.49,130.484,270.314,102.206,107.54
2012-07-15 23:35:00,92.897,57.16,218.333,474.308,68.522,148.227,1380.36,101.756,148.312,348.661,434.015,448.644,396.8,201.0,48.056,226.352,90.876,155.44,163.95,165.93402583333332,202.747,207.296,97.172,159.918,117.2,91.867,199.588,176.17,196.152,195.458,112.67,130.91,271.204,102.094,106.895
2012-07-15 23:40:00,92.65,54.667,218.167,476.797,68.792,148.2,1388.64,102.458,151.049,349.593,431.202,445.564,399.6,200.4,47.364,230.986,90.034,156.83,165.614,166.34330500000007,202.8,204.003,97.192,161.396,116.8,92.32,198.968,178.118,197.58,197.002,113.188,132.202,272.644,102.628,106.854
2012-07-15 23:45:00,94.135,56.43,218.9,472.761,70.749,147.173,1380.02,102.03,151.34,345.454,434.114,440.642,398.6,199.4,48.362,228.024,90.03,154.896,164.05,166.01282833333343,202.773,203.919,98.292,160.33,117.4,93.44,200.158,178.224,196.206,198.7,113.116,130.622,270.822,101.994,107.664
2012-07-15 23:50:00,92.547,55.487,216.8,474.988,70.571,148.18,1383.02,103.448,149.141,345.941,432.09,446.12,399.6,201.8,47.924,229.71,89.582,154.76,163.198,167.05670083333334,205.52,206.276,97.746,159.716,116.0,92.667,199.774,176.694,199.044,198.94,112.758,129.632,269.25,101.29,107.52
2012-07-15 23:55:00,92.49,57.523,220.033,471.272,69.412,148.187,1383.8,103.422,149.511,347.853,430.732,445.518,397.8,202.0,47.806,229.016,90.014,156.87,166.078,165.90221333333338,201.893,204.689,97.331,161.136,117.2,92.48,199.956,176.498,197.908,199.214,112.89,130.314,269.07,102.26,105.853
2012-07-16 00:00:00,92.867,56.687,220.934,471.882,70.014,147.9,1379.04,104.884,148.961,346.053,433.459,447.486,397.2,201.6,48.164,227.188,90.744,156.853,165.544,166.19981500000003,202.613,205.459,97.625,158.922,114.6,93.92,199.366,177.71,195.758,196.996,111.902,129.824,269.558,102.16,108.31
2012-07-16 00:05:00,95.575,54.87,219.6,474.479,71.007,147.847,1380.22,104.114,149.669,348.228,430.895,444.444,398.6,200.8,49.5,228.88,89.558,156.563,165.028,166.34293333333335,202.96,202.755,97.713,159.872,117.4,93.44,202.298,177.874,197.148,197.794,111.99,129.94,267.336,102.204,108.641
