DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-11 20:05:00,167.484,51.903,214.033,124.79,1314.74,402.423,102.35336812499995,207.08,89.446,155.41,229.5449999999986,297.881,97.639,159.66,201.702,172.84,197.95,200.904,111.592,45.568,264.88
2001-10-11 20:10:00,170.504,52.663,213.833,124.3,1316.4,397.323,102.22279979166666,209.722,91.02,155.31,229.5449999999986,297.543,98.33,158.16,198.174,171.53,197.946,201.224,111.712,46.016,265.794
2001-10-11 20:15:00,170.274,52.223,213.1,125.3,1316.14,400.8,102.152,211.242,90.478,155.377,229.5449999999986,296.247,96.68,158.84,198.51,170.526,198.872,200.442,111.866,45.978,266.316
2001-10-11 20:20:00,167.21,51.74,213.767,124.587,1324.44,399.23,101.99396291666662,208.71,90.136,158.153,229.5449999999986,296.964,97.391,155.92,199.356,172.056,196.816,205.262,111.312,45.758,264.586
2001-10-11 20:25:00,168.144,51.87,212.667,124.93,1314.26,394.417,101.91677958333327,209.072,90.41,156.17,229.5449999999986,296.892,96.004,157.46,199.434,172.698,199.886,199.942,111.658,45.428,265.23
2001-10-11 20:30:00,169.124,51.593,209.133,124.96,1321.8,395.64,102.682,209.754,89.456,157.147,229.5449999999986,297.833,99.105,158.78,198.998,175.394,198.884,201.1,111.776,45.228,264.076
2001-10-11 20:35:00,169.288,51.82,211.267,125.237,1325.54,396.223,102.014905625,210.868,90.282,155.507,229.5449999999986,297.657,96.78,156.82,200.468,174.864,198.074,201.242,112.906,45.076,262.814
2001-10-11 20:40:00,167.744,51.71,209.3,123.81,1330.36,393.28,102.54785479166661,211.166,90.96,158.613,229.5449999999986,297.721,99.412,159.04,199.554,176.658,200.064,200.718,111.39,45.092,264.244
2001-10-11 20:45:00,168.896,50.413,212.067,125.49,1336.0,396.5,101.153,208.108,90.706,154.293,229.5449999999986,296.721,98.256,160.14,199.024,174.32,198.766,200.328,111.406,45.304,262.978
2001-10-11 20:50:00,169.84,49.74,212.433,124.07,1331.9,390.163,101.60109999999997,205.638,91.408,156.027,229.5449999999986,294.615,96.981,158.7,197.08,174.226,198.026,198.642,112.494,44.764,264.376
2001-10-11 20:55:00,169.486,49.81,212.7,124.323,1319.54,394.083,100.90198145833334,205.348,90.028,152.497,229.5449999999986,298.703,98.21,157.9,196.48,172.146,197.004,198.508,111.378,44.946,260.87
2001-10-11 21:00:00,169.092,51.65,211.467,124.517,1316.5,390.71,100.352,205.024,89.57,154.553,229.5449999999986,294.26,97.691,155.58,197.168,171.164,198.306,200.234,111.946,44.438,259.64
2001-10-11 21:05:00,168.848,52.407,211.067,124.27,1310.78,387.623,100.87469041666654,206.008,89.656,151.32,229.5449999999986,293.228,96.083,154.06,198.816,169.216,197.63,203.106,110.552,44.992,264.104
2001-10-11 21:10:00,169.884,52.887,213.633,124.063,1312.82,390.46,100.85005208333335,205.332,90.062,152.647,229.5449999999986,295.314,94.912,153.58,197.136,170.542,198.864,198.23,109.46,45.264,261.908
2001-10-11 21:15:00,168.394,51.797,211.2,122.58,1312.28,388.417,101.043,206.614,90.782,153.653,229.5449999999986,294.603,95.171,155.02,198.3,170.244,198.072,200.23,109.23,45.358,261.572
2001-10-11 21:20:00,167.484,51.27,210.767,123.393,1311.86,389.513,100.75313749999995,202.522,89.492,152.94,229.5449999999986,295.162,93.95,153.58,199.584,172.008,194.392,200.462,108.492,45.488,263.532
2001-10-11 21:25:00,167.144,52.21,210.367,122.427,1310.56,390.28,100.37919937499993,201.754,88.698,151.64,229.5449999999986,297.917,94.665,154.1,199.44,171.142,198.06,196.398,110.132,44.622,259.622
2001-10-11 21:30:00,168.356,51.473,209.967,123.23,1313.76,386.89,100.173,200.682,88.784,153.693,229.5449999999986,294.718,94.512,154.8,198.146,170.624,196.946,198.488,109.068,44.514,258.864
2001-10-11 21:35:00,165.964,50.263,212.533,121.667,1308.82,388.153,100.34539749999993,203.092,88.494,154.593,229.5449999999986,296.631,94.586,151.06,197.67,168.626,197.16,200.27,109.738,43.644,260.794
2001-10-11 21:40:00,168.552,52.09,210.6,122.96,1307.52,385.67,99.83817291666672,202.176,88.76,152.23,229.5449999999986,296.914,92.325,151.66,197.726,171.974,195.972,199.546,107.748,44.008,258.606
2001-10-11 21:45:00,165.888,51.653,209.3,122.88,1299.6,386.5,100.38,202.05,88.688,151.68,229.5449999999986,295.896,92.963,153.8,193.57,170.008,194.996,196.692,108.096,44.04,258.586
2001-10-11 21:50:00,167.01,51.837,208.7,122.763,1306.78,380.837,99.4204404166666,204.932,90.438,150.057,229.5449999999986,290.517,93.368,150.64,195.708,170.686,196.002,197.51,108.61,43.868,257.11
2001-10-11 21:55:00,171.07,51.46,211.2,122.033,1302.78,383.26,99.65020666666662,205.978,88.962,150.467,229.5449999999986,291.331,94.551,152.2,194.512,169.038,193.75,195.294,107.694,44.408,256.912
2001-10-11 22:00:00,165.93,51.457,207.4,121.25,1310.54,382.14,99.439,204.4,87.82,151.337,229.5449999999986,292.195,92.938,151.78,193.238,168.126,194.916,196.548,108.246,43.818,258.47
2001-10-11 22:05:00,167.544,51.537,207.267,122.143,1301.24,382.57,99.45390541666659,204.91,88.232,150.757,229.5449999999986,290.925,92.794,153.14,192.202,168.334,194.19,195.712,107.108,43.594,258.0
