event_date,drop,intensity,dst,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2002-04-17,6.56,G3,-126.0,robust,manhattan,0.3857017543859651,48.7892721057324,2.9306179817531732,1.6872996846651267,0.6050626630455376,0.5976365440243194,-0.44776119402985104,0.22132416738703772,0.31974927760301564,0.1251461988304093,0.124201656694274
2002-04-17,6.56,G3,-126.0,decimal_scaling,manhattan,0.3959085213032582,51.61790071995756,2.934735605190454,1.5991095654034206,0.5008069046167691,0.5466497213446558,-0.340606404080476,0.22034624034183428,0.32461503151900756,0.12573099415204675,0.12566655412664923
2002-04-17,6.56,G3,-126.0,none,manhattan,0.3959085213032582,51.61790071995756,2.934735605190453,1.5991095654034206,0.5008069046167686,0.546649721344656,-0.340606404080476,0.22034624034183428,0.32461503151900756,0.12573099415204675,0.1256665541266492
2002-04-17,6.56,G3,-126.0,min_max,minkowski,0.438771929824561,59.64525050222491,2.935315254871266,1.6443646654347226,0.5272543774025106,0.42821895585881653,-0.5330127829248271,0.2181754241640678,0.37985688216222246,0.09824561403508772,0.13340629527472186
2002-04-17,6.56,G3,-126.0,z_score,minkowski,0.3651796157059314,48.14046840049753,2.9236874695392827,1.213212130511274,0.5310729975727986,0.6102669583320833,-0.3222866611433309,0.22160833165869315,0.28192289821155947,0.15292397660818713,0.12334827014980994
2002-04-17,6.56,G3,-126.0,robust,minkowski,0.3692982456140352,48.463355482518594,2.93177519306827,1.6518656026614322,0.6564868317371789,0.5906653213024213,-0.5481481481481479,0.22160544297782322,0.2905544671475425,0.14269005847953214,0.12422040467349257
2002-04-17,6.56,G3,-126.0,decimal_scaling,minkowski,0.38762531328320815,49.93498060226802,2.9357596851556,1.6302853180451415,0.33338894375560163,0.5717887040901674,-0.2724625623960064,0.22085901541597272,0.3164547702133901,0.13011695906432746,0.1240704510224594
2002-04-17,6.56,G3,-126.0,none,minkowski,0.38762531328320815,49.93498060226802,2.9357596851556,1.6302853180451415,0.33338894375560396,0.5717887040901675,-0.2724625623960064,0.22085901541597272,0.3164547702133901,0.13011695906432746,0.1240704510224595
2003-10-29,26.06,G5,-383.0,min_max,manhattan,0.31588363536415437,50.689725295162766,2.9895564889851185,1.13587978172687,0.5392528728197634,0.5940177799978826,-0.27548806941431664,0.21222934274163538,0.22452351292439954,0.1841991341991342,0.10783594065900566
2003-10-29,26.06,G5,-383.0,z_score,manhattan,0.3028966704291378,50.19004767047801,2.9988549727695517,0.8805118471308478,0.5995027663100657,0.6088861755770083,-0.4736842105263175,0.2124872222632148,0.2080208117070031,0.20216450216450219,0.10749031158024404
2003-10-29,26.06,G5,-383.0,robust,manhattan,0.3075226601200625,50.00622134241611,2.984165819666418,1.2934564703640619,0.665970655545515,0.6012365674562556,-0.10080645161290297,0.21249275101823697,0.21575616083706625,0.19155844155844157,0.106891436238684
2003-10-29,26.06,G5,-383.0,decimal_scaling,manhattan,0.3035838139734244,50.219780497167704,2.995885582874565,1.1321158149445851,0.5847813850336215,0.6122753975292599,-0.28947368421052755,0.2124465454107873,0.20708146796965393,0.20324675324675326,0.10728901693699232
2003-10-29,26.06,G5,-383.0,none,manhattan,0.3035838139734244,50.219780497167704,2.9958855828745645,1.1321158149445851,0.5847813850336194,0.6122753975292597,-0.28947368421052755,0.2124465454107873,0.20708146796965393,0.20324675324675326,0.10728901693699248
2003-10-29,26.06,G5,-383.0,min_max,minkowski,0.3146381876901354,50.699332716838214,2.9838660321414854,1.1650087846348125,0.5535966797413309,0.5957889539825217,-0.22993492407809013,0.21221974456564022,0.22175126676826434,0.18722943722943725,0.10735328865085215
2003-10-29,26.06,G5,-383.0,z_score,minkowski,0.3256253006253002,51.11541710358605,2.9844620887895394,1.507782528296295,0.6344686537681186,0.6022126320085959,-0.43181818181818205,0.21208424727296035,0.24030949676388824,0.16688311688311688,0.10908025843281043
2003-10-29,26.06,G5,-383.0,robust,minkowski,0.3106046550851744,50.220236112849776,2.9784153340105144,1.118427931924947,0.669339453598213,0.5904269826759353,-0.20430107526881622,0.21240782586910664,0.21902743902291252,0.18896103896103897,0.10793554831567592
2003-10-29,26.06,G5,-383.0,decimal_scaling,minkowski,0.29738816979076726,50.00739170084558,2.977958500087176,1.0789547750606459,0.5511746140581889,0.6043697606522033,-0.21543408360128546,0.21252342800139098,0.1957864716728783,0.21904761904761905,0.10655298837989235
2003-10-29,26.06,G5,-383.0,none,minkowski,0.29738816979076726,50.00739170084558,2.9779585000871767,1.0789547750606459,0.5511746140581869,0.6043697606522032,-0.21543408360128546,0.21252342800139098,0.1957864716728783,0.21904761904761905,0.10655298837989235
2003-11-20,6.58,G5,-422.0,min_max,manhattan,0.3496365914786971,47.505426779236494,2.935548241621508,1.4401974836716551,0.4960688916136057,0.5717014058627194,-0.5192107995846307,0.22203349686399215,0.26238992819349966,0.16549707602339178,0.12294045131226146
2003-11-20,6.58,G5,-422.0,z_score,manhattan,0.3275757575757575,45.713973572832906,2.9276761063900265,0.8902068631033345,0.43182842215368766,0.5608507902906836,-0.09917355371900792,0.22266121547836226,0.22917594968437535,0.2005847953216374,0.1191245788145869
2003-11-20,6.58,G5,-422.0,robust,manhattan,0.37624060150375876,48.740503330961154,2.92238570760306,1.640187021880576,0.6949600862097094,0.5615315554625279,-0.5074626865671645,0.22143594788923898,0.2997718272353202,0.13654970760233917,0.12488095911952642
2003-11-20,6.58,G5,-422.0,decimal_scaling,manhattan,0.35628237259816203,47.32158102916723,2.929874210362786,1.4083199348195528,0.6879278799514272,0.5690116143571039,-0.38305489260143194,0.22198660379682905,0.27089112651787517,0.1590643274853801,0.12182408542815341
2003-11-20,6.58,G5,-422.0,none,manhattan,0.35628237259816203,47.32158102916723,2.929874210362786,1.4083199348195528,0.687927879951428,0.5690116143571039,-0.38305489260143194,0.22198660379682905,0.27089112651787517,0.1590643274853801,0.12182408542815362
2003-11-20,6.58,G5,-422.0,min_max,minkowski,0.36189223057644104,48.55612582940372,2.9356714126006667,1.5436844709423063,0.4366256960456347,0.5548051318303224,-0.4765574823378291,0.22162531249221015,0.2785180347507435,0.15350877192982454,0.12482971397575002
2003-11-20,6.58,G5,-422.0,z_score,minkowski,0.336359649122807,46.3539525294551,2.928266876744117,1.3520873140497693,0.43781737177541336,0.5653899916167675,-0.3919413919413913,0.2224379344644322,0.24098729782651182,0.18625730994152045,0.12043308860961251
2003-11-20,6.58,G5,-422.0,robust,minkowski,0.3528279030910609,47.0444886905922,2.922415370093355,1.39042553154249,0.4424014878518612,0.5875158692364567,-0.40033500837520913,0.22208675343910617,0.2640936613715249,0.16286549707602338,0.12217329178183929
2003-11-20,6.58,G5,-422.0,decimal_scaling,minkowski,0.3395718462823727,46.56752115668797,2.9294755562012638,1.3498066287479273,0.5567547178407931,0.5798000663403766,-0.46623794212218655,0.22237636935556204,0.2502182198987989,0.17777777777777776,0.12032716557579556
2003-11-20,6.58,G5,-422.0,none,minkowski,0.3395718462823727,46.56752115668797,2.9294755562012638,1.3498066287479273,0.5567547178407959,0.5798000663403765,-0.46623794212218655,0.22237636935556204,0.2502182198987989,0.17777777777777776,0.12032716557579537
2004-11-09,8.12,G5,-383.0,min_max,manhattan,0.36325863678804865,41.75310965846601,2.8027542287911644,1.5085393299790586,0.4995706034807291,0.5781300492125283,-0.5291005291005291,0.23436177154485863,0.27055881790443237,0.17810457516339867,0.1347013363699894
2004-11-09,8.12,G5,-383.0,z_score,manhattan,0.3730625583566763,42.24108310651735,2.7974986208868056,1.6038859803627976,0.27553165023728365,0.5770950702218574,-0.4901610017889087,0.23412758915431237,0.28703694864983187,0.1633986928104575,0.13452716499745898
2004-11-09,8.12,G5,-383.0,robust,manhattan,0.3526247536051457,41.111267941962076,2.8183940357071102,1.3754556635560493,0.41969167061156404,0.5854226487851504,-0.25925925925926063,0.2346620507457482,0.2575029542304368,0.18995098039215688,0.13280303554260847
2004-11-09,8.12,G5,-383.0,decimal_scaling,manhattan,0.3748832866479925,42.9023324699473,2.8149894677355243,1.4675774269545383,0.4307793857274636,0.5688580509047747,-0.6332882273342358,0.23388203020088794,0.2811219498719499,0.1678921568627451,0.13666039371021899
2004-11-09,8.12,G5,-383.0,none,manhattan,0.3748832866479925,42.9023324699473,2.8149894677355234,1.4675774269545383,0.4307793857274623,0.5688580509047746,-0.6332882273342358,0.23388203020088794,0.2811219498719499,0.1678921568627451,0.136660393710219
2004-11-09,8.12,G5,-383.0,min_max,minkowski,0.3532135076252724,41.79333285064705,2.8027852789931607,1.0501414734774521,0.4839939011039075,0.5722222010233216,-0.44067796610169496,0.23439651532562683,0.24979408994344382,0.19771241830065361,0.13437818584998384
2004-11-09,8.12,G5,-383.0,z_score,minkowski,0.3515691461769894,42.499431878633445,2.798934356563832,1.1634297094389021,0.4689546162275704,0.5491182140200166,-0.5042424242424248,0.23412965689129164,0.23596629920177914,0.2124183006535948,0.13716108881918984
2004-11-09,8.12,G5,-383.0,robust,minkowski,0.3583437078535117,41.80316158661097,2.817795579307526,1.4169018181611517,0.5245426701826325,0.5572291928095827,-0.40866290018832413,0.23437178631587396,0.2619220736424038,0.18586601307189543,0.13471535563933024
2004-11-09,8.12,G5,-383.0,decimal_scaling,minkowski,0.3680620396306672,42.75279353405982,2.817310387536931,1.328216641425208,0.4887914999800876,0.5606371382120449,-0.47909604519774085,0.2339666154299128,0.2712237494438431,0.17769607843137256,0.1364544437383898
2004-11-09,8.12,G5,-383.0,none,minkowski,0.3680620396306672,42.75279353405982,2.817310387536931,1.328216641425208,0.4887914999800885,0.560637138212045,-0.47909604519774085,0.2339666154299128,0.2712237494438431,0.17769607843137256,0.13645444373838972
2005-01-21,11.26,G4,-101.0,min_max,manhattan,0.3356564812705165,43.85890002711649,2.822410911856186,0.9848613156745193,0.5810095260621755,0.6109903468079738,-0.3795620437956209,0.22830864832542264,0.23153857181250967,0.2060543515651875,0.12349469382975771
2005-01-21,11.26,G4,-101.0,z_score,manhattan,0.32628604339130673,43.6163198826399,2.7741610744526968,1.0083050251953956,0.5675550320574618,0.617466167711165,-0.40803382663847687,0.22844381640011938,0.217411730253774,0.22325421396628828,0.12083220325189438
2005-01-21,11.26,G4,-101.0,robust,manhattan,0.32520927740226,42.71134166302846,2.7548471496562574,1.189195381254696,0.42718844576758774,0.5823600299005676,-0.1764705882352958,0.2288054734108708,0.22711012155577553,0.2129342965256278,0.11865954700626882
2005-01-21,11.26,G4,-101.0,decimal_scaling,manhattan,0.337619511742319,42.965585798290846,2.8618282799087873,1.428732395357239,0.6950797733827088,0.5279012863685245,-0.067796610169492,0.22864069410546572,0.24904286916686907,0.1888544891640867,0.1250092778568781
2005-01-21,11.26,G4,-101.0,none,manhattan,0.337619511742319,42.965585798290846,2.861828279908787,1.428732395357239,0.6950797733827091,0.5279012863685246,-0.067796610169492,0.22864069410546572,0.24904286916686907,0.1888544891640867,0.12500927785687815
2005-01-21,11.26,G4,-101.0,min_max,minkowski,0.3369421027315767,43.584723620337236,2.8250064068134964,0.9048872059800309,0.5756711272259343,0.5885597740333878,-0.4794520547945201,0.22842123542708062,0.23733740129616943,0.1998624011007912,0.12435634862349783
2005-01-21,11.26,G4,-101.0,z_score,minkowski,0.3316513084056947,43.59597545316151,2.7681278656719144,0.9488064920669734,0.5422310338156435,0.6052883247486158,-0.4841437632135307,0.22846151392315808,0.22900481772307138,0.2108703130374957,0.12206810392713295
2005-01-21,11.26,G4,-101.0,robust,minkowski,0.3230930862509812,42.934489167177965,2.7448706293143172,1.1018115034355778,0.5611209680142387,0.599622917666415,-0.2966101694915262,0.22871837797666994,0.21769531272301149,0.2239422084623323,0.1176443211637782
2005-01-21,11.26,G4,-101.0,decimal_scaling,minkowski,0.33680729601782256,43.16860770090374,2.865244683074663,1.276922612879179,0.6823733986381316,0.5630478632050019,-0.23193916349809904,0.22856673161578345,0.24370503850210584,0.19367045063639493,0.12503296417126578
2005-01-21,11.26,G4,-101.0,none,minkowski,0.33680729601782256,43.16860770090374,2.865244683074663,1.276922612879179,0.682373398638131,0.5630478632050018,-0.23193916349809904,0.22856673161578345,0.24370503850210584,0.19367045063639493,0.1250329641712658
2005-05-14,0.0,Unknown,0.0,min_max,manhattan,0.3609881184442589,44.11606136769933,2.8250223744411485,1.4199427774041005,0.5095870794390657,0.5889515202201747,-0.21568627450980402,0.22803744200321074,0.2782850421711281,0.16271069831441348,0.12469618330412577
2005-05-14,0.0,Unknown,0.0,z_score,manhattan,0.3713659147869674,46.41668507473145,2.805788694443261,1.4248980062205907,0.47524587852457867,0.6127602968856252,-0.6201191264063534,0.22733180742457793,0.28379004489672977,0.15789473684210525,0.12878446404740396
2005-05-14,0.0,Unknown,0.0,robust,manhattan,0.3792815371762742,46.343202113612605,2.8362534559517116,1.654824750981024,0.5181720971808436,0.5894822504271908,-0.42857142857142844,0.22719297022354384,0.29956421933147315,0.1475748194014448,0.12913290205959418
2005-05-14,0.0,Unknown,0.0,decimal_scaling,manhattan,0.32723285486443393,43.12813479431529,2.871055336844978,1.1405588627190721,0.5998385300482452,0.5635160475624909,-0.4641148325358848,0.22862201524962503,0.22127526883357063,0.21843825249398002,0.1251573503055909
2005-05-14,0.0,Unknown,0.0,none,manhattan,0.32723285486443393,43.12813479431529,2.871055336844978,1.1405588627190721,0.5998385300482487,0.5635160475624911,-0.4641148325358848,0.22862201524962503,0.22127526883357063,0.21843825249398002,0.1251573503055907
2005-05-14,0.0,Unknown,0.0,min_max,minkowski,0.3485658590921749,43.636258381619086,2.828402269229692,1.174973492655788,0.5066552757301838,0.5926356512128828,-0.23287671232876705,0.22830881295619176,0.25952015579001486,0.17922256621947025,0.12373481356470943
2005-05-14,0.0,Unknown,0.0,z_score,minkowski,0.37669869117237537,45.741399708037356,2.8145064491362666,1.5065112326202654,0.4601882248262514,0.593039898461474,-0.4970645792563603,0.2274000539622528,0.2939935871767874,0.1503267973856209,0.12811028674581681
2005-05-14,0.0,Unknown,0.0,robust,minkowski,0.3743107769423559,45.496406634496736,2.835326148106627,1.5806361596728904,0.4976898782997155,0.609303164918168,-0.495327102803738,0.2275252500066652,0.29503842149368115,0.1496388028895769,0.1278471923379414
2005-05-14,0.0,Unknown,0.0,decimal_scaling,minkowski,0.32305616735441306,43.3405269957304,2.874954631708197,1.0962139987569046,0.5802301434818298,0.5801499830793182,-0.5624999999999984,0.22856443803009183,0.21044980393780918,0.23219814241486064,0.12547904888035086
2005-05-14,0.0,Unknown,0.0,none,minkowski,0.32305616735441306,43.3405269957304,2.8749546317081975,1.0962139987569046,0.5802301434818298,0.5801499830793182,-0.5624999999999984,0.22856443803009183,0.21044980393780918,0.23219814241486064,0.12547904888035105
2005-08-24,7.16,G4/G5,-216.0,min_max,manhattan,0.3311678880306333,40.421462681213214,2.8139733848219057,1.086681723902286,0.6422656385396385,0.5724619661507225,-0.298611111111113,0.23507219081045505,0.22633633364479877,0.22589869281045752,0.1311135806238239
2005-08-24,7.16,G4/G5,-216.0,z_score,manhattan,0.35829442888266416,41.28549642716964,2.8050721014707025,1.55470519745252,0.7505413240861996,0.5895899960398996,-0.5773195876288679,0.23462105801898156,0.27198748651033516,0.17728758169934639,0.13224174135378164
2005-08-24,7.16,G4/G5,-216.0,robust,manhattan,0.36680412905903104,42.55243350532784,2.7928073838905396,1.3394864877921844,0.5529350614965372,0.61416867167763,-0.4012121212121219,0.23400362689884258,0.26902581977837364,0.18137254901960784,0.13275943957272013
2005-08-24,7.16,G4/G5,-216.0,decimal_scaling,manhattan,0.3696337794377012,42.34940526284023,2.8262979671998845,1.3238561808204368,0.2922205645952317,0.5446156302790799,-0.3366093366093372,0.2340754697857739,0.2807594553439229,0.1719771241830065,0.13603794933564958
2005-08-24,7.16,G4/G5,-216.0,none,manhattan,0.3696337794377012,42.34940526284023,2.826297967199885,1.3238561808204368,0.2922205645952317,0.5446156302790797,-0.3366093366093372,0.2340754697857739,0.2807594553439229,0.1719771241830065,0.1360379493356497
2005-08-24,7.16,G4/G5,-216.0,min_max,minkowski,0.3699657640834112,41.61425208293042,2.8155525185246217,1.6199290030066185,0.610398675657231,0.5570351920164048,-0.24838012958963293,0.23436036001505448,0.2909611929567081,0.16339869281045752,0.13346355371036533
2005-08-24,7.16,G4/G5,-216.0,z_score,minkowski,0.36286959228135707,41.54000932845892,2.8072321153795983,1.55470519745252,0.7455884019418959,0.598590204056151,-0.45983379501385047,0.23446391778668138,0.2767631909917441,0.17361111111111108,0.13284901869109547
2005-08-24,7.16,G4/G5,-216.0,robust,minkowski,0.37675070028011226,43.954688440873355,2.7962377196279147,1.4835315215812028,0.7016936383040175,0.5908761345073108,-0.5673758865248234,0.233520779365849,0.27974011095704077,0.17156862745098037,0.13694172020606854
