DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2003-05-29 20:00:00,164.812,51.427,204.7,122.447,1301.4,400.204,99.736,202.078,84.55,149.18,276.314,94.533,153.94,186.722,164.932,181.662,184.162,105.728,43.054,251.302
2003-05-29 20:05:00,164.174,54.29,207.133,121.627,1294.34,404.127,100.04227875000004,200.1,84.592,150.267,278.044,92.358,149.14,185.69,165.368,182.332,185.24,105.256,41.992,253.32
2003-05-29 20:10:00,164.6,52.717,203.9,122.29,1301.26,404.157,100.41995083333333,201.72,85.56,150.043,280.72,92.598,151.2,182.418,165.992,181.528,181.504,106.22,42.726,248.95
2003-05-29 20:15:00,163.202,51.697,207.1,123.24,1297.34,399.953,99.877,199.686,84.67,148.847,277.774,91.588,150.98,184.606,164.06,183.732,185.246,107.204,42.96,252.238
2003-05-29 20:20:00,162.624,52.663,208.8,123.783,1294.74,402.97,100.58835750000011,202.11,84.674,147.473,279.704,93.77,152.14,184.408,165.644,181.518,187.548,107.064,42.158,249.864
2003-05-29 20:25:00,162.556,55.18,204.7,121.863,1299.32,400.377,100.1490858333333,199.05,84.482,149.46,278.18,94.478,151.5,182.324,162.136,183.414,185.628,107.542,42.55,249.342
2003-05-29 20:30:00,161.584,53.363,206.0,122.363,1297.12,403.073,99.692,201.224,83.724,146.843,279.128,94.01,152.66,183.138,163.868,184.204,185.462,106.044,42.778,249.842
2003-05-29 20:35:00,163.108,52.0,204.867,121.607,1296.46,402.613,100.24220791666663,200.13,83.32,150.857,274.287,92.969,151.08,182.616,162.358,184.962,185.002,106.118,42.886,247.264
2003-05-29 20:40:00,164.258,53.13,204.667,122.85,1297.54,402.55,100.46267166666654,202.018,83.352,150.353,276.86,93.803,153.58,184.426,164.334,187.03,183.992,108.122,43.218,251.004
2003-05-29 20:45:00,164.414,52.3,204.9,123.653,1295.56,406.407,101.108,201.16,84.262,149.573,272.967,93.351,153.64,184.408,163.772,185.6,183.626,106.924,42.242,248.802
2003-05-29 20:50:00,164.632,52.707,206.933,122.81,1300.06,405.12,100.4718966666666,198.98,83.728,149.637,272.56,92.469,151.98,184.142,163.342,183.162,186.006,105.474,42.366,250.584
2003-05-29 20:55:00,165.164,52.3,204.233,124.103,1294.3,404.65,100.58382083333339,201.798,83.882,149.287,273.61,92.961,153.54,183.14,162.868,183.404,184.682,106.536,43.23,247.2
2003-05-29 21:00:00,162.84,52.207,204.2,121.923,1298.44,399.537,100.266,200.258,85.496,151.593,275.067,93.083,152.92,181.624,162.044,183.136,183.61,105.25,42.734,248.502
2003-05-29 21:05:00,165.65,52.967,205.733,122.793,1302.0,403.023,100.2244008333333,202.392,84.512,147.48,272.406,94.822,151.88,183.726,164.164,182.884,184.948,105.248,42.014,250.534
2003-05-29 21:10:00,164.308,52.21,205.267,122.36,1297.36,401.797,100.31341499999999,201.372,84.166,150.747,273.45,92.932,155.12,183.692,164.198,184.446,183.866,105.26,43.176,250.12
2003-05-29 21:15:00,163.472,51.24,204.8,120.94,1297.58,403.487,100.64,202.048,84.662,149.803,274.933,94.012,153.14,184.198,165.36,185.566,182.366,107.112,43.276,249.366
2003-05-29 21:20:00,164.026,53.0,206.433,124.05,1293.94,399.687,100.52609375000002,199.87,85.676,151.063,275.272,93.008,154.04,183.588,164.822,183.352,182.838,106.27,42.798,249.686
2003-05-29 21:25:00,165.934,52.153,207.1,121.793,1286.9,402.85,100.57900791666673,201.776,86.24,149.457,274.562,93.734,154.38,182.982,163.838,184.864,184.396,106.148,42.212,249.544
2003-05-29 21:30:00,164.902,53.137,204.533,122.983,1292.78,405.747,100.987,199.766,86.34,148.013,273.923,92.522,150.96,183.696,162.67,183.076,183.8,106.832,42.308,250.088
2003-05-29 21:35:00,163.692,51.953,207.567,121.29,1287.14,403.587,100.35830458333348,198.534,86.228,149.71,273.147,93.194,150.96,184.184,164.964,182.476,183.352,105.462,42.848,250.516
2003-05-29 21:40:00,165.62,53.877,206.267,124.607,1295.68,403.32,100.3778145833334,198.16,85.97,149.65,275.813,91.945,151.4,183.772,164.754,181.996,184.52,105.912,43.084,248.258
2003-05-29 21:45:00,166.28,52.127,206.4,122.127,1286.32,404.523,100.803,202.728,85.832,148.337,273.413,93.436,151.38,185.182,165.802,182.934,183.316,104.878,42.714,248.326
2003-05-29 21:50:00,163.702,53.87,203.333,123.277,1289.62,404.687,100.36391333333339,199.7,85.156,149.437,273.113,92.293,152.18,183.858,163.264,184.432,183.248,105.902,42.336,251.318
2003-05-29 21:55:00,163.482,52.443,207.267,123.05,1297.24,406.367,100.37753666666666,201.79,85.24,147.107,274.256,92.847,152.6,185.608,162.226,185.114,182.616,105.206,42.498,248.882
