,event_date,drop,intensity,dst,normalization,adjacency_method,data_label,global_efficiency,entropy,fractal,hurst_rs,modularity,assortativity
81,2005-05-14,0.0,Unknown,0.0,z_score,manhattan,normal,0.3713659147869674,1.3946009437019942,1.5553865376678513,0.7351463071512997,0.6127602968856252,-0.6201191264063534
82,2005-05-14,0.0,Unknown,0.0,robust,manhattan,normal,0.3792815371762742,1.399364379525894,1.525928239040613,0.581351620327084,0.5894822504271908,-0.42857142857142844
83,2005-05-14,0.0,Unknown,0.0,decimal_scaling,manhattan,normal,0.32723285486443393,-1.4426943194232382e-06,1.4881123723290903,0.47803589580281575,0.5635160475624909,-0.4641148325358848
84,2005-05-14,0.0,Unknown,0.0,none,manhattan,normal,0.32723285486443393,0.06561030638733854,1.4881123723290903,0.47803589580281575,0.5635160475624911,-0.4641148325358848
85,2005-05-14,0.0,Unknown,0.0,min_max,minkowski,normal,0.3485658590921749,0.024176214198625222,1.5468939549529632,0.47398747238637823,0.5926356512128828,-0.23287671232876705
86,2005-05-14,0.0,Unknown,0.0,z_score,minkowski,normal,0.37669869117237537,1.3946009437019942,1.5553865376678513,0.7584455542605228,0.593039898461474,-0.4970645792563603
87,2005-05-14,0.0,Unknown,0.0,robust,minkowski,normal,0.3743107769423559,1.399364379525894,1.525928239040613,0.5130884551466325,0.609303164918168,-0.495327102803738
88,2005-05-14,0.0,Unknown,0.0,decimal_scaling,minkowski,normal,0.32305616735441306,-1.4426943194232382e-06,1.4881123723290903,0.3018101135676067,0.5801499830793182,-0.5624999999999984
89,2005-05-14,0.0,Unknown,0.0,none,minkowski,normal,0.32305616735441306,0.06561030638733854,1.4881123723290903,0.3018101135676067,0.5801499830793182,-0.5624999999999984
90,2005-08-24,7.16,G2,-263.0,min_max,manhattan,normal,0.33864723919871004,0.024176214198625222,1.6196889911889434,0.5375260465401474,0.5481934819316878,-0.4222222222222222
